OTU_ID	Rank_1	Rank_2	Rank_3	Rank_4	Rank_5	Rank_6	Rank_7	Rank_8	Isolate	Isolate_percent_id	Isolate_query_cover	High_level_taxonomy	HL_hit_percent_id	HL_hit_query_cover
OTU_226	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Pseudonocardiales_1	Pseudonocardiaceae_1	Actinophytocola_1				0	0	Bacteria_Actinobacteriota	100.000	100
OTU_2441	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Cytophagales_1	Spirosomaceae_1	Dyadobacter_1				0	0	Bacteria_Bacteroidota	99.600	100
OTU_246	Bacteria_1	Myxococcota_1	Polyangia_1	Polyangiales_1	Birii41_1					0	0	Bacteria_Myxococcota	99.600	100
OTU_749	Bacteria_1	Myxococcota_1	Polyangia_1	Haliangiales_1	Haliangiaceae_1	Haliangium_1				0	0	Bacteria_Myxococcota	98.400	100
OTU_138	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Micrococcales_1	Microbacteriaceae_1					0	0	Bacteria_Actinobacteriota	100.000	100
OTU_277	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Nitrosomonadaceae_1	Ellin6067_1				0	0	Bacteria_Proteobacteria	100.000	100
OTU_230	Bacteria_1	Firmicutes_1	Bacilli_1	Bacillales_1	Planococcaceae_1	Chryseomicrobium_1				0	0	Bacteria_Firmicutes	100.000	100
OTU_224	Bacteria_1	Armatimonadota_1	Fimbriimonadia_1	Fimbriimonadales_1	Fimbriimonadaceae_1					0	0	Bacteria_Armatimonadota	99.600	100
OTU_133	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Chitinophagales_1	Chitinophagaceae_1	Terrimonas_1				0	0	Bacteria_Bacteroidota	100.000	100
OTU_1846	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Sbr1031_1						0	0	Bacteria_Chloroflexi	99.600	100
OTU_267	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Sphingomonadales_1	Sphingomonadaceae_1	Sphingomonas_1				0	0	Bacteria_Proteobacteria	100.000	100
OTU_6335	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Pseudonocardiales_1	Pseudonocardiaceae_1	Pseudonocardia_1				0	0	Bacteria_Actinobacteriota	98.795	99
OTU_81	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1	Rhizobiaceae_1	Mesorhizobium_1				0	0	Bacteria_Proteobacteria	100.000	100
OTU_3409	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0	0		0	0
OTU_12675	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Sbr1031_1	A4b_1					0	0	Bacteria_Chloroflexi	97.200	100
OTU_325	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1	Hyphomicrobiaceae_1	Hyphomicrobium_1				0	0	Bacteria_Proteobacteria	100.000	100
OTU_8088	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1	Rhizobiaceae_1	Mesorhizobium_1				0	0	Bacteria_Proteobacteria	99.600	100
OTU_3662	Bacteria_1	Firmicutes_1	Bacilli_1	Bacillales_1	Bacillaceae_1	Bacillus_1				0	0	Bacteria_Firmicutes	98.800	100
OTU_18963	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Corynebacteriales_1	Nocardiaceae_1	Rhodococcus_1				0	0	Bacteria_Actinobacteriota	98.800	100
OTU_15	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Enterobacterales_1	Enterobacteriaceae_1	Enterobacter_1			Enterobacter_hormaechei|GLBRC794	100.000	100	Bacteria_Proteobacteria	100.000	100
OTU_4058	Bacteria_1	Myxococcota_1	Polyangia_1	Polyangiales_1	Polyangiaceae_1	Labilithrix_1				0	0	Bacteria_Myxococcota	98.000	100
OTU_2221	Bacteria_1	Firmicutes_1								0	0		0	0
OTU_1261	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1	Xanthobacteraceae_1	Uncultured_59				0	0	Bacteria_Proteobacteria	100.000	100
OTU_5111	Bacteria_1	Proteobacteria_1								0	0		0	0
OTU_247	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Chitinophagales_1	Chitinophagaceae_1	Flavisolibacter_1				0	0	Bacteria_Bacteroidota	99.600	100
OTU_764	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Sphingobacteriales_1	Sphingobacteriaceae_1	Mucilaginibacter_1				0	0	Bacteria_Bacteroidota	100.000	100
OTU_945	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Micromonosporales_1	Micromonosporaceae_1	Dactylosporangium_1				0	0	Bacteria_Actinobacteriota	100.000	100
OTU_7512	Bacteria_1	Actinobacteriota_1	Thermoleophilia_1	Gaiellales_1	Uncultured_48					0	0	Bacteria_Actinobacteriota	100.000	100
OTU_21	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rickettsiales_1	Mitochondria_1					0	0	Mitochondria	100.000	100
OTU_589	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Pirellulales_1	Pirellulaceae_1	Pirellula_1				0	0	Bacteria_Planctomycetota	100.000	100
OTU_261	Bacteria_1	Acidobacteriota_1	Thermoanaerobaculia_1	Thermoanaerobaculales_1	Thermoanaerobaculaceae_1	Subgroup_10_1				0	0	Bacteria_Acidobacteriota	97.610	100
OTU_4046	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Caulobacterales_1	Caulobacteraceae_1	Caulobacter_1				0	0	Bacteria_Proteobacteria	100.000	100
OTU_215	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Sphingomonadales_1	Sphingomonadaceae_1	uncultured_35				0	0	Bacteria_Proteobacteria	100.000	100
OTU_21689	Bacteria_1	Chloroflexi_1	Ktedonobacteria_1	Ktedonobacterales_1	Ktedonobacteraceae_1	Thermosporothrix_1				0	0		0	0
OTU_979	Bacteria_1	Gemmatimonadota_1	Gemmatimonadetes_1	Gemmatimonadales_1	Gemmatimonadaceae_1	Uncultured_76				0	0	Bacteria_Gemmatimonadota	100.000	100
OTU_105	Bacteria_1	Myxococcota_1	Polyangia_1	Haliangiales_1	Haliangiaceae_1	Haliangium_1				0	0	Bacteria_Myxococcota	100.000	100
OTU_2711	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Micromonosporales_1	Micromonosporaceae_1					0	0	Bacteria_Actinobacteriota	98.800	100
OTU_195	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Micromonosporales_1	Micromonosporaceae_1	Actinoplanes_1				0	0	Bacteria_Actinobacteriota	100.000	100
OTU_2060	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Chthoniobacterales_1	Chthoniobacteraceae_1	Chthoniobacter_1				0	0	Bacteria_Verrucomicrobiota	100.000	100
OTU_466	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Reyranellales_1	Reyranellaceae_1	Reyranella_1				0	0	Bacteria_Proteobacteria	100.000	100
OTU_343	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Frankiales_1	Acidothermaceae_1	Acidothermus_1				0	0	Bacteria_Actinobacteriota	99.600	100
OTU_1348	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Acetobacterales_1	Acetobacteraceae_1	Uncultured_71				0	0	Bacteria_Proteobacteria	99.600	100
OTU_24776	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Comamonadaceae_1					0	0	Bacteria_Proteobacteria	98.400	100
OTU_349	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Sbr1031_1	A4b_1					0	0	Bacteria_Chloroflexi	97.600	100
OTU_22694	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1	Rhizobiaceae_1					0	0	Bacteria_Proteobacteria	98.406	100
OTU_12716	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0	0	Bacteria_Planctomycetota	97.600	100
OTU_78	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Corynebacteriales_1	Mycobacteriaceae_1	Mycobacterium_1				0	0	Bacteria_Actinobacteriota	100.000	100
OTU_800	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Micromonosporales_1	Micromonosporaceae_1					0	0	Bacteria_Actinobacteriota	98.800	100
OTU_169	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Dongiales_1	Dongiaceae_1	Dongia_1				0	0	Bacteria_Proteobacteria	100.000	100
OTU_1812	Bacteria_1	Acidobacteriota_1	Acidobacteriae_1	Acidobacteriales_1	Uncultured_7					0	0	Bacteria_Acidobacteriota	100.000	100
OTU_2241	Bacteria_1	Chloroflexi_1	Ktedonobacteria_1	Ktedonobacterales_1	Ktedonobacteraceae_1	Thermosporothrix_1				0	0		0	0
OTU_608	Bacteria_1	Actinobacteriota_1	Acidimicrobiia_1	Imcc26256_1						0	0	Bacteria_Actinobacteriota	100.000	100
OTU_102	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Xanthomonadales_1	Xanthomonadaceae_1	Arenimonas_1				0	0	Bacteria_Proteobacteria	100.000	100
OTU_190	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Sbr1031_1	A4b_1					0	0	Bacteria_Chloroflexi	100.000	100
OTU_709	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1	Rhizobiales_incertae_sedis_1	Bauldia_1				0	0	Bacteria_Proteobacteria	99.200	100
OTU_54	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Burkholderiaceae_1	Cupriavidus_1			Cupriavidus_basilensis|GLBRC725	98.400	100	Bacteria_Proteobacteria	100.000	100
OTU_1254	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Comamonadaceae_1					0	0	Bacteria_Proteobacteria	100.000	100
OTU_23983	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Acetobacterales_1	Acetobacteraceae_1	Uncultured_71				0	0	Bacteria_Proteobacteria	98.800	100
OTU_111	Bacteria_1	Firmicutes_1	Bacilli_1	Brevibacillales_1	Brevibacillaceae_1	Brevibacillus_1				0	0	Bacteria_Firmicutes	100.000	100
OTU_38	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Cytophagales_1	Microscillaceae_1	Ohtaekwangia_1				0	0	Bacteria_Bacteroidota	98.413	100
OTU_272	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Caulobacterales_1	Hyphomonadaceae_1	Swb02_1				0	0	Bacteria_Proteobacteria	100.000	100
OTU_229	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Corynebacteriales_1	Nocardiaceae_1	Rhodococcus_1				0	0	Bacteria_Actinobacteriota	100.000	100
OTU_947	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Cytophagales_1	Microscillaceae_1	Uncultured_43				0	0	Bacteria_Bacteroidota	100.000	100
OTU_515	Bacteria_1	Firmicutes_1	Bacilli_1	Paenibacillales_1	Paenibacillaceae_1	Paenibacillus_1			Paenibacillus_sp.|GLBRC835	100.000	84	Bacteria_Firmicutes	100.000	100
OTU_243	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Xanthomonadales_1	Xanthomonadaceae_1	Pseudoxanthomonas_1				0	0	Bacteria_Proteobacteria	100.000	100
OTU_12897	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Comamonadaceae_1					0	0	Bacteria_Proteobacteria	100.000	100
OTU_17132	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1	Xanthobacteraceae_1	Uncultured_59				0	0	Bacteria_Proteobacteria	98.800	100
OTU_4990	Bacteria_1	Acidobacteriota_1	Thermoanaerobaculia_1	Thermoanaerobaculales_1	Thermoanaerobaculaceae_1	Subgroup_10_1				0	0	Bacteria_Acidobacteriota	98.400	100
OTU_666	Bacteria_1	Acidobacteriota_1	Acidobacteriae_1	Acidobacteriales_1	Acidobacteriaceae_(subgroup_1)_1	Edaphobacter_1				0	0	Bacteria_Acidobacteriota	99.200	100
OTU_551	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Comamonadaceae_1	Uncultured_30				0	0	Bacteria_Proteobacteria	99.600	100
OTU_11813	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Micavibrionales_1	Uncultured_121					0	0		0	0
OTU_784	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Catenulisporales_1	Catenulisporaceae_1	Catenulispora_1				0	0	Bacteria_Actinobacteriota	100.000	100
OTU_1947	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Comamonadaceae_1					0	0	Bacteria_Proteobacteria	100.000	98
OTU_181	Bacteria_1	Myxococcota_1	Polyangia_1	Polyangiales_1	Phaselicystidaceae_1	Phaselicystis_1				0	0	Bacteria_Myxococcota	99.600	100
OTU_2586	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Oxalobacteraceae_1	Duganella_1				0	0	Bacteria_Proteobacteria	100.000	98
OTU_322	Bacteria_1	Firmicutes_1	Bacilli_1	Paenibacillales_1	Paenibacillaceae_1	Paenibacillus_1				0	0	Bacteria_Firmicutes	100.000	100
OTU_1061	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Sphingomonadales_1	Sphingomonadaceae_1	Sphingomonas_1				0	0	Bacteria_Proteobacteria	100.000	100
OTU_865	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Nitrosomonadaceae_1	Ellin6067_1				0	0	Bacteria_Proteobacteria	100.000	100
OTU_144	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Burkholderiaceae_1	Burkholderia-caballeronia-paraburkholderia_1			Paraburkholderia_sp.|GLBRC727	100.000	100	Bacteria_Proteobacteria	100.000	100
OTU_511	Bacteria_1									0	0		0	0
OTU_1460	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Gammaproteobacteria_incertae_sedis_1	Unknown_family_1	Acidibacter_1				0	0	Bacteria_Proteobacteria	100.000	100
OTU_198	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Caulobacterales_1	Caulobacteraceae_1	Asticcacaulis_1				0	0	Bacteria_Proteobacteria	100.000	100
OTU_4865	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Sphingomonadales_1	Sphingomonadaceae_1	Sphingomonas_1				0	0		0	0
OTU_3284	Bacteria_1	Actinobacteriota_1	Thermoleophilia_1	Gaiellales_1	Uncultured_48					0	0		0	0
OTU_253	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Corynebacteriales_1	Mycobacteriaceae_1	Mycobacterium_1				0	0	Bacteria_Actinobacteriota	100.000	100
OTU_5850	Bacteria_1	Cyanobacteria_1	Cyanobacteriia_1	Chloroplast_1						0	0	Chloroplast	97.590	99
OTU_16695	Bacteria_1	Myxococcota_1	Myxococcia_1	Myxococcales_1	Myxococcaceae_1	Uncultured_138				0	0	Bacteria_Myxococcota	97.600	100
OTU_1149	Bacteria_1	Actinobacteriota_1	Acidimicrobiia_1	Microtrichales_1	Uncultured_212					0	0	Bacteria_Actinobacteriota	100.000	100
OTU_415	Bacteria_1	Chloroflexi_1	Tk10_1							0	0	Bacteria_Chloroflexi	100.000	100
OTU_333	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Cytophagales_1	Microscillaceae_1					0	0	Bacteria_Bacteroidota	99.600	100
OTU_574	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1	A0839_1					0	0	Bacteria_Proteobacteria	100.000	100
OTU_112	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Chitinophagales_1	Chitinophagaceae_1	Chitinophaga_1				0	0	Bacteria_Bacteroidota	100.000	100
OTU_489	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Azospirillales_1	Inquilinaceae_1	Inquilinus_1				0	0	Bacteria_Proteobacteria	100.000	100
OTU_13148	Bacteria_1	Myxococcota_1	Polyangia_1	Haliangiales_1	Haliangiaceae_1	Haliangium_1				0	0	Bacteria_Myxococcota	97.200	100
OTU_6386	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Frankiales_1	Acidothermaceae_1	Acidothermus_1				0	0	Bacteria_Actinobacteriota	98.000	100
OTU_966	Bacteria_1	Acidobacteriota_1	Vicinamibacteria_1	Vicinamibacterales_1	Uncultured_60					0	0	Bacteria_Acidobacteriota	100.000	100
OTU_441	Bacteria_1	Firmicutes_1	Bacilli_1	Paenibacillales_1	Paenibacillaceae_1	Paenibacillus_1				0	0	Bacteria_Firmicutes	100.000	100
OTU_473	Bacteria_1	Actinobacteriota_1	Acidimicrobiia_1	Uncultured_181						0	0	Bacteria_Actinobacteriota	100.000	100
OTU_607	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Chthoniobacterales_1	Terrimicrobiaceae_1	Terrimicrobium_1				0	0	Bacteria_Verrucomicrobiota	98.800	100
OTU_10586	Bacteria_1	Bdellovibrionota_1	Oligoflexia_1	0319-6g20_1						0	0	Bacteria_Bdellovibrionota	98.400	100
OTU_6640	Bacteria_1	Actinobacteriota_1	Thermoleophilia_1	Solirubrobacterales_1	67-14_1	Uncultured_bacterium_1875				0	0	Bacteria_Actinobacteriota	99.600	100
OTU_1467	Bacteria_1									0	0		0	0
OTU_1	Bacteria_1	Firmicutes_1	Bacilli_1	Bacillales_1	Bacillaceae_1	Bacillus_1				0	0	Bacteria_Firmicutes	100.000	100
OTU_2836	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1	Rhizobiales_incertae_sedis_1	Alsobacter_1				0	0	Bacteria_Proteobacteria	100.000	100
OTU_21864	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1	A0839_1					0	0	Bacteria_Proteobacteria	98.800	100
OTU_44	Bacteria_1	Firmicutes_1	Bacilli_1	Paenibacillales_1	Paenibacillaceae_1	Paenibacillus_1				0	0	Bacteria_Firmicutes	100.000	100
OTU_10493	Bacteria_1	Firmicutes_1	Bacilli_1	Paenibacillales_1	Paenibacillaceae_1	Paenibacillus_1				0	0	Bacteria_Firmicutes	98.800	100
OTU_1168	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Nitrosomonadaceae_1	Ellin6067_1				0	0	Bacteria_Proteobacteria	99.200	100
OTU_6293	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1	Rhizobiales_incertae_sedis_1	Bauldia_1				0	0	Bacteria_Proteobacteria	99.200	100
OTU_45	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Sbr1031_1	A4b_1					0	0	Bacteria_Chloroflexi	99.600	100
OTU_118	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Streptosporangiales_1	Streptosporangiaceae_1	Streptosporangium_1				0	0	Bacteria_Actinobacteriota	100.000	100
OTU_3513	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Propionibacteriales_1	Nocardioidaceae_1	Nocardioides_1				0	0	Bacteria_Actinobacteriota	99.200	100
OTU_24321	Bacteria_1	Actinobacteriota_1	Acidimicrobiia_1	Imcc26256_1						0	0	Bacteria_Actinobacteriota	98.785	99
OTU_798	Bacteria_1	Actinobacteriota_1	Thermoleophilia_1	Gaiellales_1	Gaiellaceae_1	Gaiella_1				0	0	Bacteria_Actinobacteriota	100.000	100
OTU_783	Bacteria_1	Acidobacteriota_1	Acidobacteriae_1	Subgroup_2_1						0	0	Bacteria_Acidobacteriota	100.000	100
OTU_11662	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1	Rhizobiaceae_1	Mesorhizobium_1				0	0	Bacteria_Proteobacteria	98.400	100
OTU_7544	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rickettsiales_1	Mitochondria_1					0	0	Mitochondria	99.600	100
OTU_346	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Dongiales_1	Dongiaceae_1	Dongia_1				0	0	Bacteria_Proteobacteria	100.000	100
OTU_1512	Bacteria_1	Myxococcota_1	Polyangia_1	Haliangiales_1	Haliangiaceae_1	Haliangium_1				0	0	Bacteria_Myxococcota	100.000	100
OTU_5710	Bacteria_1	Planctomycetota_1	Om190_1							0	0	Bacteria_Planctomycetota	98.400	100
OTU_10602	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Chitinophagales_1	Chitinophagaceae_1					0	0	Bacteria_Bacteroidota	98.000	100
OTU_3364	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Steroidobacterales_1	Steroidobacteraceae_1	Uncultured_195				0	0	Bacteria_Proteobacteria	100.000	100
OTU_101	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Chitinophagales_1	Chitinophagaceae_1	Flaviaesturariibacter_1				0	0	Bacteria_Bacteroidota	100.000	100
OTU_234	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Xanthomonadales_1	Xanthomonadaceae_1	Stenotrophomonas_1			Xanthomonas_sp.|GLBRC1037	99.074	86	Bacteria_Proteobacteria	100.000	100
OTU_19034	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Caulobacterales_1	Caulobacteraceae_1	Phenylobacterium_1				0	0	Bacteria_Proteobacteria	97.600	100
OTU_1266	Bacteria_1	Firmicutes_1	Bacilli_1	Bacillales_1	Bacillaceae_1	Bacillus_1				0	0	Bacteria_Firmicutes	100.000	100
OTU_2420	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1	Xanthobacteraceae_1					0	0	Bacteria_Proteobacteria	97.200	100
OTU_825	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Azospirillales_1	Azospirillaceae_1					0	0	Bacteria_Proteobacteria	97.200	100
OTU_2582	Bacteria_1	Acidobacteriota_1	Thermoanaerobaculia_1	Thermoanaerobaculales_1	Thermoanaerobaculaceae_1	Subgroup_10_1				0	0	Bacteria_Acidobacteriota	99.600	100
OTU_7245	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Chitinophagales_1	Chitinophagaceae_1	Uncultured_36				0	0	Bacteria_Bacteroidota	100.000	100
OTU_57	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Sphingomonadales_1	Sphingomonadaceae_1	Sphingomonas_1				0	0	Bacteria_Proteobacteria	99.200	100
OTU_6005	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Cytophagales_1	Spirosomaceae_1	Dyadobacter_1				0	0	Bacteria_Bacteroidota	99.200	100
OTU_2731	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Oxalobacteraceae_1	Massilia_1				0	0	Bacteria_Proteobacteria	100.000	98
OTU_24040	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0	0		0	0
OTU_176	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Frankiales_1	Uncultured_239					0	0	Bacteria_Actinobacteriota	100.000	100
OTU_6608	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Cytophagales_1	Spirosomaceae_1	Dyadobacter_1				0	0	Bacteria_Bacteroidota	100.000	100
OTU_184	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Propionibacteriales_1	Nocardioidaceae_1	Nocardioides_1				0	0	Bacteria_Actinobacteriota	99.200	100
OTU_9285	Bacteria_1	Myxococcota_1	Myxococcia_1	Myxococcales_1	Myxococcaceae_1	P3ob-42_1				0	0		0	0
OTU_2239	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Frankiales_1	Nakamurellaceae_1	Nakamurella_1				0	0	Bacteria_Actinobacteriota	99.600	100
OTU_744	Bacteria_1									0	0		0	0
OTU_1147	Bacteria_1	Acidobacteriota_1	Acidobacteriae_1	Bryobacterales_1	Bryobacteraceae_1	Bryobacter_1				0	0	Bacteria_Acidobacteriota	99.600	100
OTU_235	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Oxalobacteraceae_1					0	0	Bacteria_Proteobacteria	100.000	100
OTU_175	Bacteria_1	Cyanobacteria_1	Cyanobacteriia_1	Chloroplast_1						0	0	Chloroplast	100.000	100
OTU_5076	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Gammaproteobacteria_incertae_sedis_1	Unknown_family_1	Acidibacter_1				0	0	Bacteria_Proteobacteria	99.592	98
OTU_5860	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Sc-i-84_1					0	0	Bacteria_Proteobacteria	99.200	100
OTU_1542	Bacteria_1	Myxococcota_1	Polyangia_1	Polyangiales_1	Sandaracinaceae_1	Uncultured_77				0	0	Bacteria_Myxococcota	100.000	100
OTU_145	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Sphingomonadales_1	Sphingomonadaceae_1	Novosphingobium_1				0	0	Bacteria_Proteobacteria	100.000	100
OTU_5666	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Chitinophagales_1	Chitinophagaceae_1	Chitinophaga_1				0	0	Bacteria_Bacteroidota	99.200	100
OTU_824	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1	Xanthobacteraceae_1	Rhodoplanes_1				0	0	Bacteria_Proteobacteria	99.200	100
OTU_137	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Sphingomonadales_1	Sphingomonadaceae_1	Altererythrobacter_1				0	0	Bacteria_Proteobacteria	100.000	100
OTU_396	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Chthoniobacterales_1	Chthoniobacteraceae_1	Candidatus_udaeobacter_1				0	0	Bacteria_Verrucomicrobiota	100.000	100
OTU_14116	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1	Xanthobacteraceae_1					0	0	Bacteria_Proteobacteria	98.800	100
OTU_582	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Micropepsales_1	Micropepsaceae_1	Uncultured_122				0	0	Bacteria_Proteobacteria	100.000	100
OTU_487	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Dongiales_1	Dongiaceae_1	Dongia_1				0	0	Bacteria_Proteobacteria	100.000	100
OTU_20272	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Oxalobacteraceae_1					0	0	Bacteria_Proteobacteria	98.000	100
OTU_673	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1	Beijerinckiaceae_1	1174-901-12_1				0	0	Bacteria_Proteobacteria	99.600	100
OTU_901	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Fimbriiglobus_1				0	0	Bacteria_Planctomycetota	99.600	100
OTU_5674	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Xanthomonadales_1	Rhodanobacteraceae_1	Luteibacter_1				0	0	Bacteria_Proteobacteria	98.000	100
OTU_418	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Verrucomicrobiales_1	Rubritaleaceae_1	Luteolibacter_1				0	0	Bacteria_Verrucomicrobiota	100.000	100
OTU_1445	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Dongiales_1	Dongiaceae_1	Dongia_1				0	0	Bacteria_Proteobacteria	99.200	100
OTU_213	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Xanthomonadales_1	Rhodanobacteraceae_1	Dokdonella_1				0	0	Bacteria_Proteobacteria	100.000	100
