OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species	Isolate	Isolate_percent_id	Isolate_query_cover	High_level_taxonomy	HL_hit_percent_id	HL_hit_query_cover
FOTU_2454	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Westerdykella	Westerdykella ornata		0	0	Fungi	95.000	100
FOTU_3977	Fungi	Ascomycota							0	0		0	0
FOTU_11944	Fungi								0	0		0	0
FOTU_8359	Fungi	Ascomycota	Sordariomycetes	Branch06					0	0		0	0
FOTU_6017	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Torulaceae	Torula			0	0	Fungi	100.000	92
FOTU_11720									0	0		0	0
FOTU_4906	Fungi	Ascomycota	Eurotiomycetes						0	0		0	0
FOTU_3512	Fungi								0	0		0	0
FOTU_3668									0	0		0	0
FOTU_2939									0	0		0	0
FOTU_4060	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma			0	0	Fungi	96.795	77
FOTU_2882	Fungi	Ascomycota							0	0		0	0
FOTU_10453									0	0		0	0
FOTU_9924									0	0		0	0
FOTU_3301	Rhizaria	Cercozoa							0	0		0	0
FOTU_4934	Fungi	Chytridiomycota	Rhizophlyctidomycetes	Rhizophlyctidales	Rhizophlyctidaceae	Rhizophlyctis	Rhizophlyctis rosea		0	0		0	0
FOTU_10154	Fungi								0	0		0	0
FOTU_1048	Metazoa								0	0		0	0
FOTU_4592	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae				0	0	Fungi	95.025	100
FOTU_3163	Fungi	Basidiomycota	Agaricomycetes	Agaricales					0	0	Fungi	92.574	100
FOTU_313	Fungi	Chytridiomycota							0	0		0	0
FOTU_3607									0	0		0	0
FOTU_9925	Rhizaria	Cercozoa	Incertae_sedis						0	0		0	0
FOTU_2745	Fungi	Ascomycota							0	0		0	0
FOTU_5079	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora			0	0		0	0
FOTU_3541	Fungi								0	0		0	0
FOTU_9344	Fungi	Ascomycota	Sordariomycetes	Branch06					0	0	Fungi	93.567	86
FOTU_10733	Fungi	Ascomycota							0	0		0	0
FOTU_10126	Fungi								0	0		0	0
FOTU_7281	Fungi	Chytridiomycota							0	0		0	0
FOTU_9649	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe			0	0		0	0
FOTU_7349									0	0		0	0
FOTU_183	Rhizaria	Cercozoa							0	0		0	0
FOTU_2695	Fungi								0	0	Fungi	83.230	77
FOTU_11796	Fungi	Rozellomycota							0	0	Fungi	82.014	69
FOTU_7440	Fungi	Basidiomycota	Microbotryomycetes	Incertae_sedis	Chrysozymaceae	Sampaiozyma	Sampaiozyma ingeniosa		0	0	Fungi	100.000	100
FOTU_4032	Fungi	Chytridiomycota							0	0		0	0
FOTU_11903	Fungi								0	0		0	0
FOTU_2961	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Acaulium	Acaulium sp 		0	0	Fungi	99.351	77
FOTU_2539	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae				0	0		0	0
FOTU_3360	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae				0	0		0	0
FOTU_5981									0	0		0	0
FOTU_5451	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Bactrodesmium	Bactrodesmium pallidum		0	0	Fungi	88.750	80
FOTU_3869	Fungi	Ascomycota							0	0		0	0
FOTU_11554	Fungi	Rozellomycota	Incertae_sedis	GS11					0	0		0	0
FOTU_10837	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia			0	0		0	0
FOTU_2303	Fungi								0	0		0	0
FOTU_8552	Fungi	Ascomycota	Sordariomycetes	Branch06	Glomerellaceae	Colletotrichum			0	0	Fungi	93.373	83
FOTU_4252	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactarius			0	0		0	0
FOTU_6019									0	0		0	0
FOTU_2878	Fungi								0	0	Fungi	89.032	77
FOTU_4413	Fungi	Ascomycota							0	0		0	0
FOTU_2621	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces			0	0	Fungi	85.795	87
FOTU_8443	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0	Viridiplantae	95.263	95
FOTU_3302	Fungi	Ascomycota							0	0	Fungi	97.000	100
FOTU_6383	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae				0	0	Fungi	83.732	100
FOTU_4241	Fungi	Ascomycota	Eurotiomycetes						0	0	Fungi	83.069	92
FOTU_1143	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hymenogastraceae	Hebeloma	Hebeloma cavipes		0	0	Fungi	100.000	100
FOTU_11636									0	0		0	0
FOTU_5628	Fungi								0	0		0	0
FOTU_9803	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae	Panicum			0	0	Viridiplantae	100.000	95
FOTU_6880	Fungi								0	0	Fungi	79.227	100
FOTU_2600									0	0		0	0
FOTU_4899									0	0		0	0
FOTU_1461									0	0		0	0
FOTU_10253	Fungi								0	0	Fungi	100.000	77
FOTU_11341	Rhizaria	Cercozoa							0	0		0	0
FOTU_9864	Fungi								0	0	Fungi	85.024	100
FOTU_5190	Fungi								0	0		0	0
FOTU_10980									0	0		0	0
FOTU_10634									0	0		0	0
FOTU_7209	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0	Viridiplantae	95.833	95
FOTU_5275									0	0		0	0
FOTU_9242									0	0		0	0
FOTU_10863	Alveolata	Ciliophora	Spirotrichea						0	0		0	0
FOTU_7818									0	0		0	0
FOTU_7020	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora sp 			0	0	Fungi	95.500	100
FOTU_11263	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales					0	0	Fungi	100.000	77
FOTU_2677	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales					0	0		0	0
FOTU_7105	Fungi								0	0		0	0
FOTU_6893									0	0		0	0
FOTU_3837	Fungi	Ascomycota							0	0		0	0
FOTU_4778	Rhizaria	Cercozoa							0	0	Fungi	93.631	77
FOTU_4015									0	0		0	0
FOTU_3514	Fungi								0	0		0	0
FOTU_9894	Alveolata	Ciliophora	Spirotrichea						0	0	Rhizaria	82.171	60
FOTU_8869	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus			0	0	Fungi	97.537	100
FOTU_5845	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe			0	0		0	0
FOTU_8151	Viridiplantae	Anthophyta	Eudicotyledonae						0	0		0	0
FOTU_10681	Fungi	Basidiomycota	Exobasidiomycetes	Entylomatales	Incertae_sedis	Tilletiopsis	Tilletiopsis washingtonensis		0	0	Fungi	95.122	81
FOTU_9962									0	0		0	0
FOTU_8338	Fungi	Ascomycota							0	0		0	0
FOTU_10864	Fungi	Ascomycota	Lecanoromycetes						0	0		0	0
FOTU_11807	Fungi								0	0	Fungi	100.000	84
FOTU_9030	Fungi	Ascomycota							0	0		0	0
FOTU_3793	Fungi	Chytridiomycota							0	0		0	0
FOTU_4918	Fungi	Ascomycota	Sordariomycetes	Hypocreales					0	0	Fungi	86.792	77
FOTU_7030									0	0		0	0
FOTU_6580	Fungi	Ascomycota	Sordariomycetes	Sordariales					0	0	Fungi	97.297	91
FOTU_2601	Fungi								0	0		0	0
FOTU_2437	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Auxarthron	Auxarthron umbrinum		0	0	Fungi	99.371	80
FOTU_8530	Fungi								0	0		0	0
FOTU_1903	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae				0	0		0	0
FOTU_2762	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Morosphaeriaceae	Acrocalymma			0	0	Fungi	99.500	100
FOTU_7145	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus			0	0	Fungi	95.050	100
FOTU_3071	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Rugosomyces	Rugosomyces carneus		0	0	Fungi	100.000	83
FOTU_8319	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Kondoaceae	Kondoa			0	0		0	0
FOTU_9736	Rhizaria	Cercozoa							0	0	Fungi	84.783	68
FOTU_8361									0	0		0	0
FOTU_10683	Fungi	Anthophyta	Eudicotyledonae						0	0		0	0
FOTU_6449									0	0		0	0
FOTU_7646	Fungi	Ascomycota	Dothideomycetes	Pleosporales					0	0	Fungi	93.000	100
FOTU_11243									0	0		0	0
FOTU_10628									0	0		0	0
FOTU_2938	Fungi								0	0		0	0
FOTU_10207									0	0		0	0
FOTU_1692	Fungi								0	0		0	0
FOTU_5486	Fungi	Ascomycota	Sordariomycetes	Hypocreales					0	0	Fungi	100.000	76
FOTU_10072									0	0		0	0
FOTU_1000	Fungi								0	0		0	0
FOTU_2361	Fungi								0	0	Fungi	99.000	100
FOTU_1301	Fungi	Chytridiomycota							0	0		0	0
FOTU_1556	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Marasmius	Marasmius oreades		0	0	Fungi	99.415	86
FOTU_1343									0	0		0	0
FOTU_5509									0	0		0	0
FOTU_4058	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe			0	0		0	0
FOTU_6868									0	0		0	0
FOTU_4759									0	0		0	0
FOTU_9202	Viridiplantae								0	0		0	0
FOTU_4579	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae				0	0	Fungi	95.980	99
FOTU_11197	Rhizaria	Cercozoa							0	0		0	0
FOTU_2316	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae				0	0		0	0
FOTU_4394	Fungi								0	0	Fungi	98.026	76
FOTU_4175	Fungi	Basidiomycota	Agaricomycetes	Polyporales					0	0		0	0
FOTU_11115	Fungi								0	0		0	0
FOTU_6116	Fungi	Ascomycota							0	0		0	0
FOTU_5011	Fungi	Basidiomycota							0	0		0	0
FOTU_6625	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Neosetophoma	Neosetophoma rosigena		0	0	Fungi	98.462	97
FOTU_7654	Fungi	Glomeromycota	Paraglomeromycetes						0	0	Fungi	87.065	100
FOTU_6234	Fungi	Chytridiomycota							0	0		0	0
FOTU_7846	Fungi	Basidiomycota							0	0		0	0
FOTU_687	Fungi	Cercozoa	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia			0	0		0	0
FOTU_9342	Fungi	Basidiomycota							0	0		0	0
FOTU_4488	Fungi								0	0		0	0
FOTU_10584	Metazoa	Arthropoda	Insecta	Hymenoptera	Mutillidae				0	0		0	0
FOTU_3160									0	0		0	0
FOTU_7926	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella sp 		0	0	Fungi	99.500	100
FOTU_1320	Fungi	Ascomycota	Sordariomycetes						0	0	Fungi	90.854	81
FOTU_2648	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Humicola			0	0	Fungi	97.044	100
FOTU_6930	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudogymnoascus			0	0	Fungi	93.970	99
FOTU_8531	Fungi								0	0	Fungi	94.156	77
FOTU_7183	Fungi	Basidiomycota	Agaricomycetes	Agaricales					0	0	Fungi	94.030	100
FOTU_7467	Fungi								0	0		0	0
FOTU_8440	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0	Viridiplantae	91.000	100
FOTU_2211	Fungi	Chytridiomycota							0	0		0	0
FOTU_2430	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia			0	0	Fungi	91.304	80
FOTU_5152	Fungi								0	0		0	0
FOTU_1406	Fungi	Basidiomycota	Geminibasidiomycetes	Geminibasidiales	Geminibasidiaceae	Basidioascus	Basidioascus persicus		0	0	Fungi	99.425	87
FOTU_5457	Fungi	Ascomycota							0	0		0	0
FOTU_11356	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0		0	0
FOTU_628	Fungi	Ascomycota	Sordariomycetes	Sordariales					0	0	Fungi	87.195	80
FOTU_3715	Fungi								0	0	Fungi	88.276	72
FOTU_11919	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae				0	0	Fungi	95.500	100
FOTU_5954	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Pholiota	Pholiota squarrosa		0	0	Fungi	96.648	89
FOTU_11033	Fungi	Chytridiomycota							0	0		0	0
FOTU_7005	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Podospora	Podospora austrohemisphaerica		0	0	Fungi	95.035	71
FOTU_8308	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	Chaetomium sp 		0	0	Fungi	96.517	100
FOTU_1424									0	0	Rhizaria	91.304	80
FOTU_4410	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0	Viridiplantae	95.789	95
FOTU_7201	Fungi	Ascomycota	Sordariomycetes	Branch06					0	0	Fungi	91.813	86
FOTU_3438	Fungi	Ascomycota							0	0		0	0
FOTU_4569	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia			0	0		0	0
FOTU_1149									0	0		0	0
FOTU_10031									0	0		0	0
FOTU_1109	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales					0	0		0	0
FOTU_10039	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraphaeosphaeria			0	0	Fungi	93.011	93
FOTU_10235	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora	Thelephora terrestris		0	0	Fungi	99.438	89
FOTU_2975	Fungi								0	0		0	0
FOTU_1539	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella			0	0		0	0
FOTU_428	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetaceae	Spizellomyces			0	0	Fungi	85.065	77
FOTU_9440	Fungi	Ascomycota							0	0	Fungi	89.109	100
FOTU_10175	Fungi								0	0		0	0
FOTU_5307									0	0		0	0
FOTU_10255	Rhizaria	Cercozoa							0	0		0	0
FOTU_5273									0	0		0	0
FOTU_9177	Fungi	Basidiomycota	Agaricomycetes	Agaricales					0	0	Fungi	83.333	74
FOTU_2972	Rhizaria	Cercozoa							0	0		0	0
FOTU_6651	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Passalora	Passalora arctostaphyli		0	0	Fungi	100.000	100
FOTU_10882	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia			0	0		0	0
FOTU_4290	Fungi	Ascomycota							0	0		0	0
FOTU_6145	Fungi	Ascomycota							0	0		0	0
FOTU_2405	Fungi								0	0	Fungi	85.256	77
FOTU_779	Rhizaria	Cercozoa							0	0		0	0
FOTU_9414	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0	Viridiplantae	92.000	100
FOTU_6246	Protista								0	0		0	0
FOTU_2300	Rhizaria	Cercozoa							0	0		0	0
FOTU_8750	Fungi	Chytridiomycota							0	0		0	0
FOTU_9792									0	0		0	0
FOTU_8997	Metazoa	Cnidaria	Anthozoa	Scleractinia					0	0		0	0
FOTU_3930	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces			0	0		0	0
FOTU_5071	Fungi	Glomeromycota							0	0		0	0
FOTU_9403	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia			0	0		0	0
FOTU_6464	Fungi								0	0		0	0
FOTU_1125	Fungi	Basidiomycota	Agaricomycetes	Agaricales					0	0	Fungi	83.770	95
FOTU_6563	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe			0	0		0	0
FOTU_1098	Viridiplantae	Anthophyta	Eudicotyledonae	Fabales	Fabaceae				0	0		0	0
FOTU_3248									0	0		0	0
FOTU_5294	Fungi	Basidiomycota	Agaricomycetes						0	0		0	0
FOTU_3344	Alveolata	Dinophyta	Dinophyceae						0	0		0	0
FOTU_5924									0	0		0	0
FOTU_5339	Fungi	Chytridiomycota							0	0		0	0
FOTU_6167									0	0		0	0
FOTU_7453	Fungi							Clonostachys_rosea	100.000	96	Fungi	95.074	100
FOTU_8044	Fungi	Ascomycota							0	0		0	0
FOTU_4287	Fungi								0	0		0	0
FOTU_513	Fungi	Ascomycota							0	0		0	0
FOTU_3741	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0	Viridiplantae	90.955	99
FOTU_423	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus			0	0	Fungi	98.125	80
FOTU_212	Fungi	Basidiomycota	Agaricomycetes	Agaricales					0	0	Fungi	100.000	88
FOTU_1052	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia			0	0	Fungi	96.985	99
FOTU_2020	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus			0	0	Fungi	92.647	100
FOTU_1013	Fungi	Ascomycota	Sordariomycetes						0	0	Fungi	100.000	77
FOTU_1400	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Schizothecium			0	0	Fungi	91.500	100
FOTU_534	Fungi	Chytridiomycota							0	0		0	0
FOTU_2014	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0	Viridiplantae	92.553	94
FOTU_8749	Fungi	Ascomycota	Sordariomycetes	Hypocreales					0	0	Fungi	81.250	100
FOTU_741	Fungi								0	0	Fungi	98.387	92
FOTU_702	Alveolata	Ciliophora	Spirotrichea						0	0		0	0
FOTU_1039	Fungi	Ascomycota	Laboulbeniomycetes	Pyxidiophorales	Pyxidiophoraceae	Pyxidiophora	Pyxidiophora arvernensis		0	0	Fungi	90.863	98
FOTU_974									0	0		0	0
FOTU_467	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Monosporascus	Monosporascus eutypoides	Cryptovalsa_rabenhorstii|GLBRC288	100.000	87	Fungi	98.235	85
FOTU_59	Fungi	Ascomycota	Pezizomycetes	Pezizales	Ascobolaceae	Ascobolus	Ascobolus sp 		0	0	Fungi	98.113	80
FOTU_2608	Rhizaria	Cercozoa							0	0	Rhizaria	83.568	95
FOTU_3676	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0	Viridiplantae	92.553	94
FOTU_4154	Fungi	Ciliophora							0	0		0	0
FOTU_11083	Fungi								0	0	Fungi	93.548	77
FOTU_1159	Fungi	Chytridiomycota							0	0	Fungi	83.495	100
FOTU_248	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Podospora	Podospora sp 		0	0	Fungi	100.000	77
FOTU_2354	Fungi	Ascomycota	Pezizomycetes	Pezizales					0	0	Fungi	83.041	86
FOTU_727	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus			0	0	Fungi	99.000	100
FOTU_737	Fungi	Glomeromycota	Paraglomeromycetes						0	0	Fungi	88.038	100
FOTU_2913	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	Rhizophagus irregularis		0	0	Fungi	98.020	100
FOTU_1858	Fungi	Chytridiomycota							0	0		0	0
FOTU_7722	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae				0	0	Fungi	92.118	100
FOTU_1727	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	Talaromyces stipitatus	Talaromyces_funiculosus|GLBRC436	100.000	80	Fungi	100.000	96
FOTU_6595	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Monosporascus	Monosporascus eutypoides	Cryptovalsa_rabenhorstii|GLBRC288	97.110	87	Fungi	97.647	85
FOTU_9985	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae				0	0		0	0
FOTU_767	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	Curvularia caricae-papayae		0	0	Fungi	99.500	100
FOTU_3871	Fungi	Rozellomycota							0	0	Fungi	84.541	100
FOTU_3931	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Cladorrhinum	Cladorrhinum bulbillosum	Papulaspora_equi|GLBRC472	100.000	80	Fungi	98.889	99
FOTU_1067	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Xenomyrothecium	Xenomyrothecium tongaense		0	0	Fungi	98.974	98
FOTU_468	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella sp 		0	0	Fungi	93.478	92
FOTU_2098	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Golovinomyces	Golovinomyces sordidus		0	0	Fungi	97.500	100
FOTU_9420	Rhizaria	Cercozoa							0	0		0	0
FOTU_2392	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella			0	0		0	0
FOTU_504	Fungi	Basidiomycota	Agaricomycetes	Agaricales					0	0	Fungi	94.949	99
FOTU_6363	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Gaeumannomyces	Gaeumannomyces avenae		0	0	Fungi	97.500	100
FOTU_1661	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia			0	0	Fungi	94.527	100
FOTU_2200	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0	Viridiplantae	89.583	95
FOTU_2248									0	0		0	0
FOTU_1696	Fungi	Ascomycota	Pezizomycetes	Pezizales	Tuberaceae	Tuber			0	0	Fungi	94.554	100
FOTU_2065	Fungi	Chytridiomycota							0	0		0	0
FOTU_904	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	Curvularia americana		0	0	Fungi	100.000	82
FOTU_4006	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Pseudallescheria	Pseudallescheria boydii	Scedosporium_boydii|GLBRC291	100.000	87	Fungi	97.000	100
FOTU_5196	Fungi	Ascomycota	Dothideomycetes	Pleosporales					0	0	Fungi	95.361	96
FOTU_1933	Fungi								0	0	Fungi	100.000	77
FOTU_1336	Fungi	Chytridiomycota							0	0		0	0
FOTU_1248	Fungi	Ascomycota							0	0		0	0
FOTU_7208	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0	Viridiplantae	87.421	80
FOTU_10113	Alveolata	Ciliophora	Spirotrichea						0	0		0	0
FOTU_10819	Fungi	Basidiomycota	Agaricomycetes	Sebacinales					0	0	Fungi	96.216	93
FOTU_3223	Fungi	Ascomycota							0	0		0	0
FOTU_1701	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Bolbitiaceae	Bolbitius	Bolbitius demangei		0	0	Fungi	99.371	80
FOTU_189	Fungi								0	0		0	0
FOTU_1164	Fungi	Chytridiomycota							0	0		0	0
FOTU_3010	Fungi								0	0		0	0
FOTU_9757	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus			0	0	Fungi	95.567	100
FOTU_7192	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0	Viridiplantae	90.957	94
FOTU_2228	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Paraglomus sp 		0	0	Fungi	91.469	100
FOTU_2526	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0	Viridiplantae	86.792	80
FOTU_3976	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0	Viridiplantae	96.316	95
FOTU_1286	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Podospora	Podospora pleiospora		0	0	Fungi	97.512	100
FOTU_9302	Fungi	Ascomycota							0	0		0	0
FOTU_1564	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Naganishia			0	0	Fungi	100.000	92
FOTU_1373									0	0		0	0
FOTU_9308	Fungi	Ascomycota	Sordariomycetes	Sordariales					0	0	Fungi	91.667	100
FOTU_1584									0	0		0	0
FOTU_2611	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Piskurozyma	Piskurozyma capsuligena		0	0	Fungi	91.892	92
FOTU_648	Alveolata	Dinophyta	Dinophyceae	Suessiales	Symbiodiniaceae	Symbiodinium			0	0		0	0
FOTU_3234	Fungi	Ascomycota	Sordariomycetes	Hypocreales					0	0	Fungi	88.043	91
FOTU_5502	Fungi	Ascomycota	Sordariomycetes	Hypocreales					0	0	Fungi	85.366	100
FOTU_3706	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Sacculosporaceae	Sacculospora			0	0		0	0
FOTU_8296	Viridiplantae	Anthophyta							0	0		0	0
FOTU_3708									0	0		0	0
FOTU_6458	Fungi								0	0	Fungi	89.855	100
FOTU_1469	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	Curvularia intermedia		0	0	Fungi	99.474	95
FOTU_1299	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Exserohilum	Exserohilum turcicum		0	0	Fungi	100.000	100
FOTU_2386	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0	Viridiplantae	86.164	80
FOTU_381	Fungi								0	0		0	0
FOTU_620	Rhizaria	Cercozoa	Incertae_sedis						0	0		0	0
FOTU_1284	Alveolata	Ciliophora							0	0		0	0
FOTU_1243	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae				0	0	Fungi	100.000	80
FOTU_6745	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales					0	0		0	0
FOTU_2730	Protista								0	0		0	0
FOTU_2785	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus			0	0	Fungi	96.040	100
FOTU_10808	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0	Viridiplantae	94.241	95
FOTU_1892	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Cladorrhinum	Cladorrhinum bulbillosum	Papulaspora_equi|GLBRC472	100.000	80	Fungi	97.525	99
FOTU_10866	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Funneliformis			0	0	Fungi	93.659	99
FOTU_1293	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella			0	0	Fungi	96.053	76
FOTU_4370	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0	Viridiplantae	91.534	95
FOTU_10631	Fungi	Chytridiomycota							0	0		0	0
FOTU_4206	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae				0	0	Fungi	99.359	78
FOTU_3910	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0	Viridiplantae	95.263	95
FOTU_3220	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Cladorrhinum	Cladorrhinum bulbillosum		0	0		0	0
FOTU_3019									0	0		0	0
FOTU_2856	Fungi								0	0		0	0
