OTU_ID,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,Phylum,Class,Taxon
OTU_1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,Proteobacteria,Alphaproteobacteria,Gluconacetobacter
OTU_1271,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chloroflexi,,Ktedonobacter
OTU_1272,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,Planctomycetes,Planctomycea,Singulisphaera
OTU_1273,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,Proteobacteria,Alphaproteobacteria,Bradyrhizobium
OTU_1274,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteroidetes,Sphingobacteria,Chitinophaga
OTU_1275,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Planctomycetes,Planctomycetacia,Gemmata
OTU_1276,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actinobacteria,Actinobacteria,Aciditerrimonas
OTU_1277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,Proteobacteria,Alphaproteobacteria,Bradyrhizobium
OTU_1278,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Proteobacteria,Gammaproteobacteria,Rudaea
OTU_1279,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,Gp7
OTU_1280,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Proteobacteria,Alphaproteobacteria,Dongia
OTU_1281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Bacteroidetes,Sphingobacteria,Ferruginibacter
OTU_1282,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,2,1,0,0,0,0,Actinobacteria,,Conexibacter
OTU_1283,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acidobacteria,,Gp3
OTU_1284,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Actinobacteria,,Kineococcus
OTU_1285,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,Bacteroidetes,Sphingobacteria,Chitinophaga
OTU_1286,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,,,Spartobacteria
OTU_1287,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chloroflexi,,Bellilinea
OTU_1288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Planctomycetes,Planctomycetacia,Gemmata
OTU_1289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Firmicutes,,Pasteuria
OTU_1290,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actinobacteria,,Actinoplanes
OTU_1291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Planctomycetes,Phycisphaerae,Phycisphaera
OTU_1292,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,Proteobacteria,Alphaproteobacteria,Rhodopila
OTU_1293,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Proteobacteria,Betaproteobacteria,Telluria
OTU_1294,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Proteobacteria,Gammaproteobacteria,Methylosoma
OTU_1295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Proteobacteria,Deltaproteobacteria,Pelobacter
OTU_1296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Proteobacteria,Alphaproteobacteria,Phenylobacterium
OTU_1297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Proteobacteria,Betaproteobacteria,Sutterella
OTU_1298,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,3,3,2,2,Actinobacteria,,Gp3
OTU_1299,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Acidobacteria,,Gp6
OTU_1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,Gemmatimonadetes,,Gemmatimonas
OTU_1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,Gp10
OTU_1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Proteobacteria,Alphaproteobacteria,Nitrobacter
OTU_1303,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,Chloroflexi,,Chloroflexus
OTU_1304,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Planctomycetes,Planctomycetacia,Gemmata
OTU_1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Planctomycetes,Planctomycetacia,Gemmata
OTU_1306,0,2,1,1,0,1,0,0,0,0,1,2,0,3,0,2,0,2,0,0,0,0,1,1,4,0,2,,,Spartobacteria
OTU_1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Candidatus Latescibacteria,,WS3
OTU_1308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Acidobacteria,,Gp3
OTU_1309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Planctomycetes,Planctomycea,Singulisphaera
OTU_1310,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Firmicutes,,Thermaerobacter
OTU_1311,0,0,0,2,0,0,0,0,2,2,4,0,0,0,0,3,0,0,2,0,2,0,2,0,1,0,0,Firmicutes,,Gp2
OTU_1312,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actinobacteria,,Rubrobacter
OTU_1313,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Proteobacteria,Gammaproteobacteria,Alcanivorax
OTU_1314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Acidobacteria,,Gp1
OTU_1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Bacteroidetes,Sphingobacteria,Solitalea
OTU_1316,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteroidetes,Sphingobacteria,Solitalea
OTU_1317,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,Bacteroidetes,Sphingobacteria,Ferruginibacter
OTU_1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Bacteroidetes,Flavobacteriia,Flavobacterium
OTU_1319,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actinobacteria,,Ilumatobacter
OTU_1320,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Acidobacteria,,Gp3
OTU_1321,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteroidetes,Sphingobacteria,Chitinophaga
OTU_1322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,1,0,0,0,Verrucomicrobia,,Spartobacteria
OTU_1323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Armatimonadetes,,Armatimonas/Armatimonadetes_gp1
OTU_1324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Chloroflexi,,Ktedonobacter
OTU_1325,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Proteobacteria,Alphaproteobacteria,Methylopila
OTU_1326,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Proteobacteria,Alphaproteobacteria,Rhizobium
OTU_1327,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Proteobacteria,Gammaproteobacteria,Nevskia
OTU_1328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Chlamydiae,,Parachlamydia
OTU_1329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Proteobacteria,Deltaproteobacteria,Byssovorax
OTU_1330,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,Chloroflexi,,Ktedonobacter
OTU_1331,0,0,0,1,2,0,0,0,0,2,0,1,0,4,0,0,0,1,2,0,2,1,0,2,3,0,1,,,Spartobacteria
OTU_1332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,Actinobacteria,,Rubrobacter
OTU_1333,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,Planctomycetes,Planctomycetacia,Planctomyces
OTU_1334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Proteobacteria,Alphaproteobacteria,Acidicaldus
OTU_1335,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chloroflexi,,Ktedonobacter
OTU_1336,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chloroflexi,,Thermogemmatispora
OTU_1337,0,0,0,0,2,2,0,0,2,8,2,3,5,2,0,1,0,4,0,2,2,0,2,4,2,1,0,Acidobacteria,,Gp2
OTU_1338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Planctomycetes,Planctomycetacia,Zavarzinella
OTU_1339,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,Bacteroidetes,Sphingobacteria,Mucilaginibacter
OTU_1340,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Planctomycetes,Planctomycetacia,Zavarzinella
OTU_1341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,Planctomycetes,Planctomycea,Singulisphaera
OTU_1342,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Firmicutes,,Pullulanibacillus
OTU_1343,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chlamydiae,,Neochlamydia
OTU_1344,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nitrospirae,,Thermodesulfovibrio
OTU_1345,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Firmicutes,,Clostridium
OTU_1346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Proteobacteria,Gammaproteobacteria,Marichromatium
OTU_1347,7,6,7,7,3,10,3,7,5,9,9,1,9,4,6,17,5,0,4,6,3,1,10,4,4,2,6,Verrucomicrobia,,Spartobacteria
OTU_1348,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,Planctomycetes,Planctomycetacia,Zavarzinella
OTU_1349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Proteobacteria,Alphaproteobacteria,Rhizomicrobium
OTU_1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Proteobacteria,Gammaproteobacteria,Granulosicoccus
OTU_1351,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Actinobacteria,,Conexibacter
OTU_1352,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Acidobacteria,Holophaga,Gp1
OTU_1353,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Actinobacteria,,Amycolatopsis
OTU_1354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Acidobacteria,,Granulicella
OTU_1355,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteroidetes,Sphingobacteria,Lewinella
OTU_1356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Firmicutes,,Gp3
OTU_1357,0,1,1,3,0,1,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Acidobacteria,Holophaga,Gp1
OTU_1358,2,0,0,0,3,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Firmicutes,,Ureibacillus
OTU_1359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Actinobacteria,,Solirubrobacter
OTU_1360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Bacteroidetes,Sphingobacteria,Mucilaginibacter
OTU_1361,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Firmicutes,,Tindallia
OTU_1362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Actinobacteria,,Goodfellowiella
OTU_1363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Chlamydiae,,Neochlamydia
OTU_1364,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,Gp7
OTU_1365,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Proteobacteria,Gammaproteobacteria,Ectothiorhodosinus
OTU_1366,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,1,0,2,0,2,Proteobacteria,Alphaproteobacteria,Azospirillum
OTU_1367,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gemmatimonadetes,,Gemmatimonas
OTU_1368,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acidobacteria,,Granulicella
OTU_1369,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,Bacteroidetes,Sphingobacteria,Flavisolibacter
OTU_1370,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actinobacteria,,Nocardia
OTU_1371,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Firmicutes,,Gp1
OTU_1372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Firmicutes,,Lentibacillus
OTU_1373,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Planctomycetes,Phycisphaerae,Phycisphaera
OTU_1374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Spirochaetes,,Exilispira
OTU_1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Acidobacteria,,Gp3
OTU_1376,0,0,1,0,2,2,1,0,0,2,2,0,0,0,0,3,2,1,0,0,0,2,2,1,1,0,1,Acidobacteria,,Gp1
OTU_1377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Planctomycetes,Planctomycetacia,Zavarzinella
OTU_1378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,Spartobacteria
OTU_1379,0,0,3,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gemmatimonadetes,,Gemmatimonas
OTU_1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Acidobacteria,,Gp1
OTU_1381,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,,,Gp2
OTU_1382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,Firmicutes,,Thermolithobacter
OTU_1383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Planctomycetes,Planctomycetacia,Planctomyces
OTU_1384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Acidobacteria,,Gp6
OTU_1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Firmicutes,,Tindallia
OTU_1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Actinobacteria,,Conexibacter
OTU_1387,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Proteobacteria,Deltaproteobacteria,Desulfomonile
OTU_1388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Proteobacteria,Betaproteobacteria,Thauera
OTU_1389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Proteobacteria,Alphaproteobacteria,Azospirillum
OTU_1390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,Proteobacteria,Gammaproteobacteria,Rudaea
OTU_1391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Proteobacteria,Alphaproteobacteria,Hirschia
OTU_1392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Planctomycetes,Planctomycetacia,Planctomyces
OTU_1393,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Firmicutes,,Calditerricola
OTU_1394,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,2,2,1,0,0,2,1,2,Actinobacteria,,Gp1
OTU_1395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,,,Spartobacteria
OTU_1396,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acidobacteria,,Gp2
OTU_1397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Proteobacteria,Deltaproteobacteria,Geobacter
OTU_1398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,Planctomycetes,Planctomycetacia,Gemmata
OTU_1399,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acidobacteria,,Gp3
OTU_1400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chlamydiae,,Neochlamydia
OTU_1401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,Actinobacteria,,Cryptosporangium
OTU_1402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Actinobacteria,,Pseudonocardia
OTU_1403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Proteobacteria,Deltaproteobacteria,Desulfomonile
OTU_1404,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,Bacteroidetes,Sphingobacteria,Pedobacter
OTU_1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Proteobacteria,Alphaproteobacteria,Oceanibaculum
OTU_1406,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Proteobacteria,Gammaproteobacteria,Legionella
OTU_1407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,Acidobacteria,,Gp3
OTU_1408,0,2,0,0,2,0,1,0,0,3,0,0,0,0,0,0,3,5,0,0,0,1,0,2,0,1,2,Proteobacteria,Betaproteobacteria,Naxibacter
OTU_1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,Proteobacteria,Deltaproteobacteria,Chondromyces
OTU_1410,2,0,0,0,3,1,0,0,1,0,2,2,2,0,2,0,0,0,0,0,0,1,1,0,0,0,0,Actinobacteria,,Streptomyces
OTU_1411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Proteobacteria,Alphaproteobacteria,Sphingobium
OTU_1412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,Gp25
OTU_1413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Proteobacteria,Alphaproteobacteria,Methylosinus
OTU_1414,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Firmicutes,,Salimicrobium
OTU_1415,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acidobacteria,,Gp3
OTU_1416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Candidatus Parcubacteria,,OD1
OTU_1417,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Firmicutes,,Oceanobacillus
OTU_1418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Acidobacteria,,Gp1
OTU_1419,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,Gemmatimonadetes,,Gemmatimonas
OTU_1420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Bacteroidetes,,Ohtaekwangia
OTU_1421,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Proteobacteria,Betaproteobacteria,Burkholderia
OTU_1422,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Planctomycetes,Planctomycetacia,Gemmata
OTU_1423,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Firmicutes,,Gelria
OTU_1424,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Planctomycetes,Planctomycea,Singulisphaera
OTU_1425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Bacteroidetes,Sphingobacteria,Solitalea
OTU_1426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Bacteroidetes,Sphingobacteria,Terrimonas
OTU_1427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Proteobacteria,Deltaproteobacteria,Byssovorax
OTU_1428,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Candidatus Saccharibacteria,,TM7
OTU_1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Proteobacteria,Alphaproteobacteria,Nitrobacter
OTU_1430,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verrucomicrobia,,Subdivision3
OTU_1431,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actinobacteria,,Solirubrobacter
OTU_1432,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,Bacteroidetes,Sphingobacteria,Terrimonas
OTU_1433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,Gp1
OTU_1434,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Planctomycetes,Planctomycea,Singulisphaera
OTU_1435,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Planctomycetes,Planctomycetacia,Zavarzinella
OTU_1436,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Proteobacteria,Betaproteobacteria,Burkholderia
OTU_1437,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acidobacteria,,Gp1
OTU_1438,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Planctomycetes,Planctomycea,Singulisphaera
OTU_1439,0,0,1,0,1,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,2,2,2,0,Bacteroidetes,Sphingobacteria,Mucilaginibacter
OTU_1440,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Acidobacteria,Holophaga,Gp1
