OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species
OTU_595	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	
OTU_596	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavaria	Clavaria sp 
OTU_597	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Camarophyllopsis	Camarophyllopsis atrovelutina
OTU_598	Fungi	Ascomycota					
OTU_599	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius vernus
OTU_600	Fungi	Basidiobolomycota	Basidiobolomycetes	Basidiobolales	Basidiobolaceae	Basidiobolus	Basidiobolus ranarum
OTU_601	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Mollisia	Mollisia cinerea
OTU_602	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae		
OTU_603	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae		
OTU_604	Fungi	Chytridiomycota					
OTU_605	Fungi	Ascomycota	Lecanoromycetes	Ostropales	Stictidaceae	Cryptodiscus	
OTU_606	Fungi	Ascomycota	Lecanoromycetes				
OTU_607	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_608	Fungi	Basidiomycota	Geminibasidiomycetes	Geminibasidiales	Geminibasidiaceae	Geminibasidium	
OTU_609	Fungi	Ascomycota					
OTU_610	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae		
OTU_611	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	Cladophialophora sp 
OTU_612	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_613	Fungi	Ascomycota	Geoglossomycetes	Geoglossales	Geoglossaceae	Glutinoglossum	
OTU_614	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_615	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Metapochonia	
OTU_616	Fungi	Ascomycota	Eurotiomycetes	Onygenales			
OTU_617	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	
OTU_618	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_619	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae		
OTU_620	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	
OTU_621	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraphoma	Paraphoma sp 
OTU_622	Fungi	Ascomycota	Dothideomycetes				
OTU_623	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavaria	Clavaria argillacea
OTU_624	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Sebacinaceae	Sebacina	Sebacina sp 
OTU_625	Fungi	Basidiomycota	Agaricomycetes	Incertae_sedis	Incertae_sedis	Xenasmatella	Xenasmatella vaga
OTU_626	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae		
OTU_627	Fungi	Ascomycota	Eurotiomycetes				
OTU_628	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	
OTU_629	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_630	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae		
OTU_631	Fungi	Ascomycota					
OTU_632	Viridiplantae	Chlorophyta	Trebouxiophyceae	Chlorellales	Koliellaceae	Pseudochlorella	Pseudochlorella pyrenoidosa
OTU_633	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraphoma	Paraphoma fimeti
OTU_634	Viridiplantae	Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Parietochloris	Parietochloris sp 
OTU_635	Fungi	Ascomycota	Dothideomycetes				
OTU_636	Fungi	Ascomycota	Leotiomycetes				
OTU_637	Fungi	Ascomycota					
OTU_638	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Vanrija	Vanrija sp 
OTU_639	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Chionosphaeraceae	Kurtzmanomyces	
OTU_640	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Verticillium	Verticillium sp 
OTU_641	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Gnomoniaceae		
OTU_642	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae		
OTU_643	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales			
OTU_644	Fungi	Mucoromycota	Endogonomycetes	Gs22			
OTU_645	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Coltricia	
OTU_646	Fungi	Ascomycota					
OTU_647	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Ilyonectria	Ilyonectria mors-panacis
OTU_648	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_649	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	
OTU_650	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_651	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_652	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	Archaeorhizomyces sp 
OTU_653	Fungi	Zoopagomycota	Zoopagomycetes	Zoopagales	Piptocephalidaceae	Syncephalis	
OTU_654	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_655	Fungi	Ascomycota	Dothideomycetes				
OTU_656	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae		
OTU_657	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae		
OTU_658	Fungi	Ascomycota	Sordariomycetes	Hypocreales			
OTU_659	Fungi	Ascomycota	Dothideomycetes				
OTU_660	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_661	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavaria	Clavaria sp 
OTU_662	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Clavulinaceae	Clavulina	Clavulina sp 
OTU_663	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_664	Fungi	Ascomycota	Sordariomycetes	Sordariales	Cephalothecaceae	Cephalotheca	Cephalotheca sp 
OTU_665	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetaceae	Spizellomyces	
OTU_666	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	
OTU_667	Fungi	Ascomycota	Eurotiomycetes				
OTU_668	Fungi	Ascomycota					
OTU_669	Fungi	Ascomycota	Leotiomycetes				
OTU_670	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae		
OTU_671	Fungi	Ascomycota	Coniocybomycetes	Coniocybales	Coniocybaceae		
OTU_672	Fungi	Ascomycota	Gs35	Gs35			
OTU_673	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_674	Fungi	Basidiomycota	Agaricomycetes	Agaricales			
OTU_675	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae		
OTU_676	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Powellomycetaceae		
OTU_677	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_678	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_679	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetaceae	Spizellomyces	Spizellomyces sp 
OTU_680	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Hypholoma	Hypholoma fasciculare
OTU_681	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe sp 
OTU_682	Fungi	Basidiomycota	Agaricomycetes	Agaricales			
OTU_683	Fungi	Ascomycota					
OTU_684	Fungi	Chytridiomycota					
OTU_685	Fungi	Basidiomycota					
OTU_686	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae	Lyophyllum	
OTU_687	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_688	Fungi	Ascomycota					
OTU_689	Fungi						
OTU_690	Fungi	Ascomycota	Eurotiomycetes	Phaeomoniellales	Phaeomoniellaceae		
OTU_691	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hymenogastraceae	Hebeloma	
OTU_692	Fungi	Ascomycota					
OTU_693	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Incertae_sedis		
OTU_694	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Chloridium	Chloridium sp 
OTU_695	Fungi	Ascomycota	Eurotiomycetes	Eurotiales			
OTU_696	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	
OTU_697	Fungi	Ascomycota	Pezizomycetes	Pezizales	Helvellaceae	Helvella	
OTU_698	Fungi	Basidiomycota	Geminibasidiomycetes	Geminibasidiales	Geminibasidiaceae	Geminibasidium	
OTU_699	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tetracladium	
OTU_700	Viridiplantae	Chlorophyta					
OTU_701	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae		
OTU_702	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_703	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lindgomycetaceae	Lindgomyces	Lindgomyces apiculatus
OTU_704	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Macrophomina	Macrophomina phaseolina
OTU_705	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_706	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_707	Fungi	Ascomycota	Sordariomycetes	Hypocreales			
OTU_708	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella pseudozygospora
OTU_709	Fungi	Basidiomycota	Tremellomycetes	Tremellales			
OTU_710	Fungi	Basidiomycota					
OTU_711	Fungi	Basidiomycota					
OTU_712	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	Preussia flanaganii
OTU_713	Fungi	Ascomycota					
OTU_714	Fungi	Ascomycota					
OTU_715	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Terfezia	
OTU_716	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_717	Fungi	Ascomycota					
OTU_718	Fungi	Basidiomycota	Microbotryomycetes				
OTU_719	Fungi	Basidiomycota	Agaricomycetes				
OTU_720	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_721	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Geomyces	
OTU_722	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_723	Fungi	Rozellomycota	Incertae_sedis				
OTU_724	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_725	Fungi	Ascomycota	Leotiomycetes				
OTU_726	Fungi	Mucoromycota	Endogonomycetes	Gs22			
OTU_727	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_728	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	
OTU_729	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavaria	
OTU_730	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Mycena	
OTU_731	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_732	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Leccinellum	Leccinellum corsicum
OTU_733	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae		
OTU_734	Fungi						
OTU_735	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_736	Fungi	Ascomycota	Dothideomycetes	Venturiales			
OTU_737	Fungi	Ascomycota	Leotiomycetes	Phacidiales	Phacidiaceae		
OTU_738	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_739	Fungi	Basidiomycota	Agaricomycetes				
OTU_740	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella amoeboidea
OTU_741	Fungi	Ascomycota	Leotiomycetes				
OTU_742	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae		
OTU_743	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	
OTU_744	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Mycena	
OTU_745	Fungi	Ascomycota	Lecanoromycetes				
OTU_746	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Lasiosphaeria	
OTU_747	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_748	Fungi	Basidiomycota	Agaricomycetes				
OTU_749	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	
OTU_750	Fungi	Ascomycota	Dothideomycetes				
OTU_751	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Hypomyces	Hypomyces perniciosus
OTU_752							
OTU_753	Fungi	Ascomycota					
OTU_754	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus flavus
OTU_755	Fungi	Basidiomycota	Agaricomycetes	Tremellodendropsidales			
OTU_756	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	Cladophialophora chaetospira
OTU_757	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	Cladophialophora sp 
OTU_758	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae		
OTU_759	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_760	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae		
OTU_761	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pleurotaceae	Pleurotus	
OTU_762	Fungi	Ascomycota	Sordariomycetes	Coniochaetales			
OTU_763	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Terfezia	Terfezia cistophila
OTU_764	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_765	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_766	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Mycena	
OTU_767	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	
OTU_768	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae		
OTU_769	Fungi	Ascomycota	Dothideomycetes	Capnodiales			
OTU_770	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae		
OTU_771	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	
OTU_772	Fungi	Ascomycota					
OTU_773	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae		
OTU_774	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella sp 
OTU_775	Fungi	Ascomycota	Sordariomycetes				
OTU_776	Fungi	Ascomycota	Gs35				
OTU_777	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Bolbitiaceae	Conocybe	Conocybe macrospora
OTU_778	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae		
OTU_779	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_780	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_781	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor racemosus
OTU_782	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	
OTU_783	Fungi						
OTU_784	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Leccinellum	Leccinellum corsicum
OTU_785	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	
OTU_786	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudogymnoascus	
OTU_787	Fungi	Ascomycota	Sordariomycetes				
OTU_788	Fungi	Ascomycota	Sordariomycetes				
OTU_789	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	Diaporthe columnaris
OTU_790	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_791	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_792	Fungi	Basidiomycota	Agaricomycetes	Tremellodendropsidales			
OTU_793	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	
OTU_794	Fungi	Basidiomycota					
OTU_795	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Trichophaea	
OTU_796	Fungi	Basidiomycota	Agaricomycetes	Boletales	Paxillaceae	Paxillus	Paxillus obscurisporus
OTU_797	Fungi	Chytridiomycota					
OTU_798	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe rufoalba
OTU_799							
OTU_800	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius brunneolividus
OTU_801	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae		
OTU_802	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Incertae_sedis	Massariosphaeria	Massariosphaeria roumeguerei
OTU_803	Fungi	Ascomycota					
OTU_804	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	
OTU_805	Fungi	Ascomycota	Leotiomycetes	Helotiales	Incertae_sedis	Cadophora	Cadophora sp 
OTU_806	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_807	Fungi	Basidiomycota					
OTU_808	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae		
OTU_809	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_810	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_811	Fungi	Ascomycota	Dothideomycetes				
OTU_812	Fungi	Ascomycota	Geoglossomycetes	Geoglossales	Geoglossaceae	Geoglossum	
OTU_813	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_814	Fungi	Ascomycota	Leotiomycetes	Helotiales	Incertae_sedis	Leptodontidium	Leptodontidium sp 
OTU_815	Fungi	Basidiomycota	Agaricomycetes	Sebacinales			
OTU_816	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_817	Fungi	Ascomycota					
OTU_818	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Powellomycetaceae		
OTU_819	Fungi	Mucoromycota	Mucoromycetes	Mucorales			
OTU_820	Fungi	Ascomycota					
OTU_821	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae	Ceriporia	Ceriporia reticulata
OTU_822	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae		
OTU_823	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Pseudaleuria	Pseudaleuria quinaultiana
OTU_824	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Apophysomyces	
OTU_825	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_826	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_827	Fungi	Ascomycota	Gs37	Gs37			
OTU_828	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae		
OTU_829	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae		
OTU_830	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	Umbelopsis autotrophica
OTU_831	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae		
OTU_832	Fungi	Ascomycota	Sordariomycetes				
OTU_833	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Pseudocraterellus	Pseudocraterellus sp 
OTU_834	Fungi	Ascomycota					
OTU_835	Fungi	Basidiomycota	Agaricomycetes	Boletales	Sclerodermataceae	Scleroderma	Scleroderma sp 
OTU_836	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_837	Fungi	Chytridiomycota					
OTU_838	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Tubaria	
OTU_839	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	
OTU_840	Fungi	Ascomycota	Dothideomycetes	Capnodiales			
OTU_841	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae		
OTU_842	Fungi	Ascomycota	Sordariomycetes	Hypocreales			
OTU_843	Fungi	Ascomycota					
OTU_844	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe lanuginosa
OTU_845	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_846	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	
OTU_847	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_848	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria alternata
OTU_849	Glaucocystoplantae	Glaucocystophyta	Glaucocystophyceae	Glaucocystales	Glaucocystaceae	Glaucocystis	
OTU_850	Fungi	Ascomycota	Sordariomycetes				
OTU_851							
OTU_852	Viridiplantae	Chlorophyta					
OTU_853	Fungi	Ascomycota	Lecanoromycetes	Lecanorales			
OTU_854	Fungi	Basidiomycota	Agaricomycetes	Agaricales			
OTU_855	Fungi	Ascomycota	Dothideomycetes	Capnodiales			
OTU_856	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_857	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae		
OTU_858	Viridiplantae	Chlorophyta					
OTU_859	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Scytalidium	Scytalidium lignicola
OTU_860	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae		
OTU_861	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium algeriense
OTU_862	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae	Lipomyces	
OTU_863	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_864	Fungi	Ascomycota					
OTU_865	Fungi	Ascomycota	Sordariomycetes	Sordariales			
OTU_866	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_867	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	Serendipita sp 
OTU_868	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	
OTU_869	Fungi						
OTU_870	Fungi	Chytridiomycota					
OTU_871	Fungi	Ascomycota	Sordariomycetes	Hypocreales			
OTU_872	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella coerulea
OTU_873	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_874	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	Entoloma llimonae
OTU_875	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Infundichalara	Infundichalara minuta
OTU_876	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hymenogastraceae	Hebeloma	Hebeloma erumpens
OTU_877	Fungi	Ascomycota	Eurotiomycetes	Eurotiales			
OTU_878	Fungi	Ascomycota	Pezizomycetes	Pezizales	Sarcosomataceae	Pseudoplectania	Pseudoplectania ericae
OTU_879	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodosporidiobolus	Rhodosporidiobolus colostri
OTU_880	Fungi	Ascomycota	Dothideomycetes				
OTU_881	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Leccinellum	Leccinellum corsicum
OTU_882	Fungi	Ascomycota	Sordariomycetes	Xylariales			
OTU_883	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_884	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae		
OTU_885	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_886	Fungi	Ascomycota					
OTU_887	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_888	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Piskurozyma	
OTU_889	Fungi	Basidiomycota	Gs27	Gs27			
OTU_890	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	
OTU_891	Fungi	Basidiomycota	Agaricomycetes	Agaricales			
OTU_892	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_893	Fungi	Basidiomycota					
OTU_894	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae		
OTU_895	Fungi	Ascomycota					
OTU_896	Fungi	Basidiomycota	Tremellomycetes	Tremellales			
OTU_897	Fungi	Basidiomycota	Agaricomycetes	Agaricales			
OTU_898	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_899	Fungi	Basidiomycota	Geminibasidiomycetes	Geminibasidiales	Geminibasidiaceae	Geminibasidium	Geminibasidium hirsutum
OTU_900	Fungi	Ascomycota					
OTU_901	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraphoma	Paraphoma rhaphiolepidis
OTU_902	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius microspermus
OTU_903	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_904	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_905	Fungi	Ascomycota	Leotiomycetes				
OTU_906	Fungi	Ascomycota	Leotiomycetes	Helotiales	Vibrisseaceae	Phialocephala	Phialocephala sp 
OTU_907	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Genolevuria	
OTU_908	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_909	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_910	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	Archaeorhizomyces sp 
OTU_911	Fungi	Ascomycota	Dothideomycetes	Mytilinidales	Gloniaceae	Cenococcum	
OTU_912	Fungi	Basidiomycota	Agaricomycetes				
OTU_913	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales			
OTU_914	Fungi	Chytridiomycota					
OTU_915	Fungi	Ascomycota					
OTU_916	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae		
OTU_917	Fungi	Ascomycota	Dothideomycetes	Capnodiales			
OTU_918	Fungi	Ascomycota					
OTU_919	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_920	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_921	Fungi	Mucoromycota					
OTU_922	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Galerina	Galerina badipes
