OTU_ID	Rank_1	Rank_2	Rank_3	Rank_4	Rank_5	Rank_6	Rank_7	Rank_8	Isolate	Isolate_percent_id
OTU_1673	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Dongiales_1	Dongiaceae_1	Dongia_1			15_INT_B3	82.869
OTU_1674	Bacteria_1	Acidobacteriota_1	Blastocatellia_1	11-24_1						0
OTU_1675	Bacteria_1	Acidobacteriota_1	Vicinamibacteria_1	Vicinamibacterales_1	Uncultured_60				8_INT_B1	82.869
OTU_1676	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Pirellulales_1	Pirellulaceae_1	Uncultured_12				0
OTU_1677	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Pirellulales_1	Pirellulaceae_1	uncultured_12				0
OTU_1678	Bacteria_1	Actinobacteriota_1	Acidimicrobiia_1	Microtrichales_1	Ilumatobacteraceae_1				15_100_B4	85.259
OTU_1679	Bacteria_1	Latescibacterota_1							16_40_B2	82.000
OTU_1680	Bacteria_1	Actinobacteriota_1	Acidimicrobiia_1	Imcc26256_1					5_T_B4	82.186
OTU_1681	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Sbr1031_1						0
OTU_1682	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Chitinophagales_1	Chitinophagaceae_1	Terrimonas_1			13_EST_B1	82.186
OTU_1683	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0
OTU_1684	Bacteria_1								15_100_B4	82.143
OTU_1685	Bacteria_1	Myxococcota_1	Myxococcia_1	Myxococcales_1	Myxococcaceae_1	P3ob-42_1				0
OTU_1686	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Isosphaerales_1	Isosphaeraceae_1	Singulisphaera_1				0
OTU_1687	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1					12_200_B4	89.683
OTU_1688	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	211ds20_1	Uncultured_bacterium_2229				2_EST_B3	90.514
OTU_1689	Bacteria_1	Planctomycetota_1	Phycisphaerae_1	Tepidisphaerales_1	Wd2101_soil_group_1					0
OTU_1690	Bacteria_1	Armatimonadota_1	Uncultured_53						15_100_B5	79.216
OTU_1691	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0
OTU_1692	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Anaerolineales_1	Anaerolineaceae_1	uncultured_78				0
OTU_1693	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Dongiales_1	Dongiaceae_1	Dongia_1			8_40_B7	84.064
OTU_1694	Bacteria_1	Actinobacteriota_1	Thermoleophilia_1	Solirubrobacterales_1	Solirubrobacteraceae_1	Uncultured_245			13_40_B2	83.794
OTU_1695	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Sbr1031_1	A4b_1					0
OTU_1696	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Micromonosporales_1	Micromonosporaceae_1	Salinispora_1			6_200_B8	89.960
OTU_1697	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Tistrellales_1	Geminicoccaceae_1	Uncultured_303			12_200_B4	83.665
OTU_1698	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Pirellulales_1	Pirellulaceae_1	Uncultured_12				0
OTU_1699	Bacteria_1	Nb1-j_1							8_40_B7	81.275
OTU_1700	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Anaerolineales_1	Anaerolineaceae_1	uncultured_78				0
OTU_1701	Bacteria_1	Gemmatimonadota_1	Gemmatimonadetes_1	Gemmatimonadales_1	Gemmatimonadaceae_1	Gemmatimonas_1			12_200_B4	79.051
OTU_1702	Bacteria_1	Planctomycetota_1	Pla4_lineage_1							0
OTU_1703	Bacteria_1	Myxococcota_1	Polyangia_1	Polyangiales_1	Sandaracinaceae_1	Sandaracinus_1			5_200_B2	79.116
OTU_1704	Bacteria_1	Firmicutes_1	Bacilli_1	Paenibacillales_1	Paenibacillaceae_1	Paenibacillus_1			14_INT_B1	90.909
OTU_1705	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Pseudomonadales_1	Moraxellaceae_1	Acinetobacter_1			8_INT_B1	88.800
OTU_1706	Bacteria_1	Acidobacteriota_1	Blastocatellia_1	Blastocatellales_1	Blastocatellaceae_1	Jgi_0001001-h03_1			14_T_B4	78.988
OTU_1707	Bacteria_1	Actinobacteriota_1	Thermoleophilia_1	Solirubrobacterales_1	67-14_1				5_T_B4	84.314
OTU_1708	Bacteria_1	Chloroflexi_1	Chloroflexia_1	Kallotenuales_1	Akiw781_1					0
OTU_1709	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Sbr1031_1	A4b_1					0
OTU_1710	Bacteria_1	Chloroflexi_1	Chloroflexia_1	Thermomicrobiales_1	Jg30-kf-cm45_1					0
OTU_1711	Bacteria_1	Chloroflexi_1	Chloroflexia_1	Chloroflexales_1	Herpetosiphonaceae_1	Herpetosiphon_1				0
OTU_1712	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Caldilineales_1	Caldilineaceae_1	Uncultured_185			8_INT_B1	81.961
OTU_1713	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Cytophagales_1	Spirosomaceae_1	Dyadobacter_1				0
OTU_1714	Bacteria_1	Acidobacteriota_1	Acidobacteriae_1	Acidobacteriales_1	Uncultured_7					0
OTU_1715	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0
OTU_1716	Bacteria_1	Actinobacteriota_1	Mb-a2-108_1							0
OTU_1717	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Pirellulales_1	Pirellulaceae_1	Uncultured_12				0
OTU_1718	Bacteria_1	Latescibacterota_1	uncultured_bacterium_90							0
OTU_1719	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Pirellulales_1	Pirellulaceae_1	Pirellula_1				0
OTU_1720	Bacteria_1	Acidobacteriota_1	Blastocatellia_1	Blastocatellales_1	Blastocatellaceae_1	Stenotrophobacter_1			14_T_B4	79.528
OTU_1721	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Pirellulales_1	Pirellulaceae_1	Uncultured_12				0
OTU_1722	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Sphingomonadales_1	Sphingomonadaceae_1				14_T_B4	89.286
OTU_1723	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Caldilineales_1	Caldilineaceae_1	Uncultured_185			8_INT_B1	81.275
OTU_1724	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Reyranellales_1	Reyranellaceae_1	Uncultured_170			12_200_B4	87.251
OTU_1725	Bacteria_1	Myxococcota_1	Polyangia_1	Polyangiales_1	Sandaracinaceae_1	Uncultured_77			16_40_B2	81.301
OTU_1726	Bacteria_1	Desulfobacterota_1	Desulfuromonadia_1	Geobacterales_1	Geobacteraceae_1	Citrifermentans_1			2_40_B7	83.200
OTU_1727	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1	Amb-16s-1323_1	Uncultured_bacterium_2214			14_T_B4	90.400
OTU_1728	Bacteria_1	Wps-2_1	Uncultured_bacterium_1078						2_40_B7	83.922
OTU_1729	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Reyranellales_1	Reyranellaceae_1	Reyranella_1			8_40_B7	82.000
OTU_1730	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Pirellulales_1	Pirellulaceae_1	Uncultured_12				0
OTU_1731	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Pedosphaerales_1	Pedosphaeraceae_1					0
OTU_1732	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0
OTU_1733	Bacteria_1	Actinobacteriota_1	Mb-a2-108_1						15_100_B4	87.200
OTU_1734	Bacteria_1	Armatimonadota_1	Armatimonadia_1	Armatimonadales_1					15_INT_B3	82.329
OTU_1735	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Cytophagales_1	Spirosomaceae_1	Dyadobacter_1				0
OTU_1736	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1						12_200_B4	85.714
OTU_1737	Bacteria_1	Chloroflexi_1								0
OTU_1738	Bacteria_1	Actinobacteriota_1	Thermoleophilia_1	Solirubrobacterales_1	Solirubrobacteraceae_1	Solirubrobacter_1			4_200_B3	80.080
OTU_1739	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1						3_INT_B2	87.200
OTU_1740	Bacteria_1	Myxococcota_1	Polyangia_1	Mle1-27_1					15_INT_B3	83.600
OTU_1741	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Chitinophagales_1	Chitinophagaceae_1	Puia_1			13_EST_B1	81.633
OTU_1742	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	0319-7l14_1					15_100_B4	88.976
OTU_1743	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Propionibacteriales_1	Nocardioidaceae_1	Aeromicrobium_1			5_200_B2	94.800
OTU_1744	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Gallionellaceae_1	Candidatus_nitrotoga_1			7_100_B7	92.400
OTU_1745	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Rhodocyclaceae_1	Uliginosibacterium_1			7_100_B7	92.400
OTU_1746	Bacteria_1	Armatimonadota_1	Fimbriimonadia_1	Fimbriimonadales_1	Fimbriimonadaceae_1				5_200_B2	81.928
OTU_1747	Bacteria_1	Acidobacteriota_1	Vicinamibacteria_1	Subgroup_17_1					15_INT_B3	82.114
OTU_1748	Bacteria_1	Chloroflexi_1	P2-11e_1						2_EST_B3	76.400
OTU_1749	Bacteria_1								12_200_B4	73.279
OTU_1750	Bacteria_1	Bdellovibrionota_1	Bdellovibrionia_1	Bdellovibrionales_1	Bdellovibrionaceae_1	Om27_clade_1			16_40_B2	80.952
OTU_1751	Bacteria_1	Desulfobacterota_1	Desulfobulbia_1	Desulfobulbales_1	Desulfurivibrionaceae_1	Desulfurivibrio_1			2_EST_B3	84.000
OTU_1752	Bacteria_1	Actinobacteriota_1	Mb-a2-108_1						12_40_B9	85.200
OTU_1753	Bacteria_1	Acidobacteriota_1	Acidobacteriae_1	Solibacterales_1	Solibacteraceae_1	Candidatus_solibacter_1			12_100_B4	80.556
OTU_1754	Bacteria_1	Acidobacteriota_1	Vicinamibacteria_1	Subgroup_17_1					14_T_B4	81.633
OTU_1755	Bacteria_1	Planctomycetota_1	Phycisphaerae_1	Tepidisphaerales_1	Wd2101_soil_group_1					0
OTU_1756	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Sbr1031_1	A4b_1	Olb13_1				0
OTU_1757	Bacteria_1	Mbnt15_1							15_INT_B3	84.000
OTU_1758	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Chitinophagales_1	Chitinophagaceae_1	Cnuella_1			13_EST_B1	83.740
OTU_1759	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhodospirillales_1	Rhodospirillaceae_1	Uncultured_294			15_INT_B3	85.714
OTU_1760	Bacteria_1	Actinobacteriota_1	Thermoleophilia_1	Gaiellales_1	Uncultured_48				13_40_B2	82.072
OTU_1761	Bacteria_1	Actinobacteriota_1	Acidimicrobiia_1	Imcc26256_1					15_100_B4	83.600
OTU_1762	Bacteria_1	Planctomycetota_1	Om190_1							0
OTU_1763	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Epr3968-o8a-bc78_1					8_INT_B1	86.000
OTU_1764	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Anaerolineales_1	Anaerolineaceae_1	Uncultured_78				0
OTU_1765	Bacteria_1	Myxococcota_1	Polyangia_1	Haliangiales_1	Haliangiaceae_1	Haliangium_1			13_T_B4	84.127
OTU_1766	Bacteria_1	Bacteroidota_1	Kryptonia_1	Kryptoniales_1	Bsv26_1				12_200_B4	79.079
OTU_1767	Bacteria_1	Actinobacteriota_1	Acidimicrobiia_1	Microtrichales_1					16_40_B2	85.425
OTU_1768	Bacteria_1	Planctomycetota_1	Phycisphaerae_1	Phycisphaerales_1	Phycisphaeraceae_1	Sm1a02_1				0
OTU_1769	Bacteria_1	Chloroflexi_1							14_T_B4	76.923
OTU_1770	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Acetobacterales_1	Acetobacteraceae_1	Craurococcus-caldovatus_1			12_200_B4	83.333
OTU_1771	Bacteria_1	Actinobacteriota_1	Acidimicrobiia_1	Imcc26256_1					15_100_B4	84.211
OTU_1772	Bacteria_1	Actinobacteriota_1	Acidimicrobiia_1	Uncultured_181					5_200_B2	81.928
OTU_1773	Bacteria_1	Gemmatimonadota_1	S0134_terrestrial_group_1						12_200_B4	80.159
OTU_1774	Bacteria_1	Patescibacteria_1	Saccharimonadia_1	Saccharimonadales_1						0
OTU_1775	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0
OTU_1776	Bacteria_1								12_200_B4	82.661
OTU_1777	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Sbr1031_1						0
OTU_1778	Bacteria_1	Chloroflexi_1	Kd4-96_1						4_20_B6	85.657
OTU_1779	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Nitrosomonadaceae_1	Mnd1_1			2_EST_B8	87.600
OTU_1780	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Sbr1031_1						0
OTU_1781										0
OTU_1782	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Pirellulales_1	Pirellulaceae_1	Pirellula_1				0
OTU_1783	Bacteria_1	Acidobacteriota_1	Subgroup_25_1						8_EST_B3	82.283
OTU_1784	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Cytophagales_1	Microscillaceae_1					0
OTU_1785	Bacteria_1	Actinobacteriota_1	Mb-a2-108_1						12_40_B9	84.462
OTU_1786	Bacteria_1	Chloroflexi_1	Olb14_1						2_EST_B3	80.159
OTU_1787	Bacteria_1	Acidobacteriota_1	Acidobacteriae_1	Bryobacterales_1	Bryobacteraceae_1	Bryobacter_1			5_EST_B1	80.556
OTU_1788	Bacteria_1	Myxococcota_1	Polyangia_1	Haliangiales_1	Haliangiaceae_1	Haliangium_1			3_INT_B2	84.615
OTU_1789	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Pseudomonadales_1	Pseudomonadaceae_1	Pseudomonas_1			3_INT_B2	96.735
OTU_1790	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Sbr1031_1	A4b_1					0
OTU_1791	Bacteria_1	Acidobacteriota_1	Acidobacteriae_1	Acidobacteriales_1	Uncultured_7				15_100_B4	80.972
OTU_1792	Bacteria_1	Myxococcota_1	Polyangia_1	Polyangiales_1	Birii41_1				15_INT_B3	80.645
OTU_1793	Bacteria_1	Actinobacteriota_1	Acidimicrobiia_1	Microtrichales_1	Uncultured_212				15_100_B4	84.800
OTU_1794	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Verrucomicrobiales_1	Rubritaleaceae_1	Luteolibacter_1			14_T_B4	80.392
OTU_1795	Bacteria_1	Acidobacteriota_1	Subgroup_25_1						8_EST_B3	80.632
OTU_1796	Bacteria_1	Myxococcota_1	Polyangia_1	Polyangiales_1					8_40_B7	81.526
OTU_1797	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Pseudonocardiales_1	Pseudonocardiaceae_1				6_200_B8	92.800
OTU_1798	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Pirellulales_1	Pirellulaceae_1	Uncultured_12				0
OTU_1799	Bacteria_1	Armatimonadota_1	Uncultured_53						17_INT_B2	81.028
OTU_1800	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Ferrovibrionales_1	Ferrovibrionaceae_1	Ferrovibrio_1			15_INT_B3	82.000
OTU_1801	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Caulobacterales_1	Caulobacteraceae_1	Uncultured_117			14_T_B4	90.400
OTU_1802	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	0319-7l14_1					15_100_B4	86.454
OTU_1803	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Sbr1031_1						0
OTU_1804	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Chitinophagales_1	Chitinophagaceae_1	Ferruginibacter_1			13_EST_B1	82.857
OTU_1805	Bacteria_1	Latescibacterota_1								0
OTU_1806	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Pedosphaerales_1	Pedosphaeraceae_1					0
OTU_1807	Bacteria_1	Armatimonadota_1	Uncultured_53						17_INT_B2	81.818
OTU_1808	Bacteria_1	Chloroflexi_1	Jg30-kf-cm66_1						17_INT_B2	82.937
OTU_1809	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Frankiales_1					16_40_B2	92.400
OTU_1810	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Sbr1031_1	A4b_1					0
OTU_1811	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	uncultured_104				0
OTU_1812	Bacteria_1	Actinobacteriota_1	Coriobacteriia_1	Opb41_1					17_INT_B2	82.072
OTU_1813	Bacteria_1	Gemmatimonadota_1	Gemmatimonadetes_1	Gemmatimonadales_1	Gemmatimonadaceae_1				12_200_B4	77.165
OTU_1814	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Gemmata_1				0
OTU_1815	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1						3_INT_B2	90.000
OTU_1816	Bacteria_1	Elusimicrobiota_1	Lineage_iia_1							0
OTU_1817	Bacteria_1	Chloroflexi_1	Kd4-96_1	Uncultured_bacterium_1585					4_20_B6	85.200
OTU_1818	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Planctomycetales_1	Rubinisphaeraceae_1	Planctomicrobium_1				0
OTU_1819	Bacteria_1	Patescibacteria_1	Saccharimonadia_1	Saccharimonadales_1	Uncultured_bacterium_123					0
OTU_1820	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Tistrellales_1	Geminicoccaceae_1	Candidatus_alysiosphaera_1			15_INT_B3	85.542
OTU_1821	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Sja-15_1						0
OTU_1822	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Sbr1031_1						0
OTU_1823	Bacteria_1	Firmicutes_1	Limnochordia_1	Hydrogenispora_1					4_200_B4	82.800
OTU_1824	Bacteria_1	Acidobacteriota_1	Vicinamibacteria_1	Vicinamibacterales_1	Uncultured_60				8_INT_B1	81.200
OTU_1825	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Rbg-13-54-9_1						0
OTU_1826	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Sbr1031_1						0
OTU_1827	Bacteria_1	Gemmatimonadota_1	S0134_terrestrial_group_1						12_200_B4	79.352
OTU_1828	Bacteria_1	Gemmatimonadota_1	S0134_terrestrial_group_1						12_200_B4	79.675
OTU_1829	Bacteria_1	Acidobacteriota_1	Subgroup_25_1							0
OTU_1830	Bacteria_1	Actinobacteriota_1	Thermoleophilia_1	Gaiellales_1	Uncultured_48				13_40_B2	84.861
OTU_1831	Bacteria_1	Wps-2_1							4_200_B4	81.569
OTU_1832	Bacteria_1	Planctomycetota_1	Om190_1							0
OTU_1833	Bacteria_1	Acidobacteriota_1	Acidobacteriae_1	Acidobacteriales_1	Acidobacteriaceae_(subgroup_1)_1	Acidipila_1				0
OTU_1834	Bacteria_1	Acidobacteriota_1	Acidobacteriae_1	Bryobacterales_1	Bryobacteraceae_1	Bryobacter_1			5_200_B6	79.528
OTU_1835	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Nitrosomonadaceae_1	Mle1-7_1			7_100_B9	86.400
OTU_1836	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0
OTU_1837	Bacteria_1	Actinobacteriota_1	Acidimicrobiia_1	Microtrichales_1					15_100_B4	84.959
OTU_1838	Bacteria_1	Chloroflexi_1	Chloroflexia_1	Thermomicrobiales_1	Jg30-kf-cm45_1				2_40_B7	80.000
OTU_1839	Bacteria_1	Armatimonadota_1	Uncultured_53						2_EST_B3	79.681
OTU_1840	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Opitutales_1	Opitutaceae_1	Opitutus_1				0
OTU_1841	Bacteria_1	Chloroflexi_1	Gitt-gs-136_1						4_200_B4	80.709
OTU_1842	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Chitinophagales_1	37-13_1				13_EST_B1	81.967
OTU_1843	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Propionibacteriales_1	Nocardioidaceae_1	Nocardioides_1			5_200_B2	96.400
OTU_1844	Bacteria_1	Acidobacteriota_1	Acidobacteriae_1	Acidobacteriales_1	Acidobacteriaceae_(subgroup_1)_1	Granulicella_1				0
OTU_1845	Bacteria_1	Actinobacteriota_1	Thermoleophilia_1	Solirubrobacterales_1	Solirubrobacteraceae_1				5_T_B4	84.980
OTU_1846	Bacteria_1								4_200_B3	81.707
OTU_1847	Bacteria_1	Gemmatimonadota_1	Gemmatimonadetes_1	Gemmatimonadales_1	Gemmatimonadaceae_1	Uncultured_76			12_200_B4	79.920
OTU_1848	Bacteria_1	Chloroflexi_1	Chloroflexia_1	Thermomicrobiales_1	Akyg1722_1				17_INT_B2	79.528
OTU_1849	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Pseudonocardiales_1	Pseudonocardiaceae_1	Allokutzneria_1			7_100_B3	92.400
OTU_1850	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Sbr1031_1	A4b_1					0
OTU_1851	Bacteria_1	Gemmatimonadota_1	Bd2-11_terrestrial_group_1						15_INT_B3	79.592
OTU_1852	Bacteria_1	Planctomycetota_1	Phycisphaerae_1	Phycisphaerales_1	Phycisphaeraceae_1	Cl500-3_1			8_EST_B3	75.104
OTU_1853	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Isosphaerales_1	Isosphaeraceae_1	Singulisphaera_1				0
OTU_1854	Bacteria_1	Acidobacteriota_1	Acidobacteriae_1	Subgroup_2_1						0
OTU_1855	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhodobacterales_1	Rhodobacteraceae_1	Paracoccus_1			14_T_B4	93.600
OTU_1856	Bacteria_1	Myxococcota_1	Myxococcia_1	Myxococcales_1	Anaeromyxobacteraceae_1	Anaeromyxobacter_1				0
OTU_1857	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0
OTU_1858	Bacteria_1	Armatimonadota_1	Uncultured_53						15_100_B4	81.028
OTU_1859	Bacteria_1	Acidobacteriota_1	Subgroup_5_1						15_100_B4	83.267
OTU_1860	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1	Rhizobiales_incertae_sedis_1				14_T_B4	92.000
OTU_1861	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Pirellulales_1	Pirellulaceae_1	Pirellula_1				0
OTU_1862	Bacteria_1	Actinobacteriota_1	Acidimicrobiia_1	Imcc26256_1					15_100_B4	85.020
OTU_1863	Bacteria_1	Entotheonellaeota_1	Entotheonellia_1	Entotheonellales_1	Entotheonellaceae_1	Candidatus_entotheonella_1			4_200_B4	80.876
OTU_1864	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Acetobacterales_1	Acetobacteraceae_1	Uncultured_71			12_200_B4	84.252
OTU_1865	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Pedosphaerales_1	Pedosphaeraceae_1	Ellin517_1				0
OTU_1866	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Kiloniellales_1	Fodinicurvataceae_1	Uncultured_284			14_T_B4	88.492
OTU_1867	Bacteria_1	Actinobacteriota_1	Acidimicrobiia_1	Microtrichales_1	Ilumatobacteraceae_1	Uncultured_131			16_40_B2	85.600
OTU_1868	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0
OTU_1869	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Chitinophagales_1	Chitinophagaceae_1				13_EST_B1	83.265
OTU_1870	Bacteria_1	Firmicutes_1	Limnochordia_1	Hydrogenispora_1					7_100_B3	76.953
OTU_1871	Bacteria_1								12_200_B4	75.000
OTU_1872	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Xanthomonadales_1	Rhodanobacteraceae_1	Ahniella_1			5_EST_B1	90.837
OTU_1873	Bacteria_1	Chloroflexi_1	TK10_1							0
OTU_1874	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Uncultured_bacterium_342					8_40_B7	84.921
OTU_1875	Bacteria_1	Myxococcota_1	Polyangia_1	Polyangiales_1	Sandaracinaceae_1	Sandaracinus_1			15_100_B4	81.707
OTU_1876	Bacteria_1	Actinobacteriota_1	Rubrobacteria_1	Rubrobacterales_1	Rubrobacteriaceae_1	Rubrobacter_1			15_100_B4	89.286
OTU_1877	Bacteria_1									0
OTU_1878	Bacteria_1	Acidobacteriota_1	Acidobacteriae_1	Elev-16s-1166_1					5_200_B6	80.556
OTU_1879	Bacteria_1	Acidobacteriota_1	Acidobacteriae_1	Bryobacterales_1	Bryobacteraceae_1	Bryobacter_1			15_INT_B3	75.889
OTU_1880	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Xanthomonadales_1					8_EST_B3	90.837
OTU_1881	Bacteria_1	Acidobacteriota_1	Subgroup_25_1							0
OTU_1882	Bacteria_1	Gemmatimonadota_1	S0134_terrestrial_group_1						8_40_B7	80.478
OTU_1883	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0
OTU_1884	Bacteria_1	Planctomycetota_1	OM190_1							0
OTU_1885	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Sphingomonadales_1	Sphingomonadaceae_1	Sphingorhabdus_1			15_INT_B3	88.000
OTU_1886	Bacteria_1	Chloroflexi_1	Tk10_1						17_INT_B2	78.800
OTU_1887	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Nitrosomonadaceae_1	Ellin6067_1			7_100_B7	88.400
OTU_1888	Bacteria_1	Planctomycetota_1	Om190_1							0
OTU_1889	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Sbr1031_1						0
OTU_1890	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Pirellulales_1	Pirellulaceae_1	Uncultured_12				0
OTU_1891	Bacteria_1	Gemmatimonadota_1	Gemmatimonadetes_1	Gemmatimonadales_1	Gemmatimonadaceae_1	Gemmatimonas_1			12_200_B4	78.968
OTU_1892	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	uncultured_101					15_INT_B3	87.747
OTU_1893	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Pirellulales_1	Pirellulaceae_1	Uncultured_12				0
OTU_1894	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Chitinophagales_1	Chitinophagaceae_1	Niastella_1			13_EST_B1	82.213
OTU_1895	Bacteria_1	Acidobacteriota_1	Blastocatellia_1	11-24_1					15_INT_B3	82.937
OTU_1896	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Flavobacteriales_1	Ns9_marine_group_1					0
OTU_1897	Bacteria_1								12_200_B4	79.051
